    0.999870711462466422E+00    0.734528525223597387E-03    0.113340481367175016E+04   -0.302356007551257022E+02
    0.100037596853792610E+01    0.106385950015724972E-02    0.207393665263565708E+03   -0.295022246879027961E+02
    0.999967301692099464E+00    0.106774713447888806E-02    0.108872472458010361E+04   -0.294169672468874026E+02
    0.999875111707324793E+00    0.733002790195658649E-03    0.679839785209171168E+03   -0.291454486748992174E+02
    0.100040276539144379E+01    0.113393143097430043E-02    0.234594929882186079E+03   -0.288028562016887975E+02
    0.100022939098401320E+01    0.114834130817826697E-02    0.430756593852112019E+03   -0.287791025612489371E+02
    0.999896881831955464E+00    0.718200726860921063E-03    0.956349404174040501E+03   -0.287741964414784199E+02
    0.999892211087751281E+00    0.915322654258774642E-03    0.721737374241772159E+03   -0.286673973421788659E+02
    0.100016912447196860E+01    0.120988240069598812E-02    0.424063616352742429E+03   -0.286531382319777812E+02
    0.999911688334038207E+00    0.743546790488847868E-03    0.567102834786053791E+03   -0.285235398602575074E+02
    0.999853093170358975E+00    0.810667089980727129E-03    0.107218722396059275E+04   -0.283792388642766049E+02
    0.999985565313306846E+00    0.841871833167481516E-03    0.859769569827761188E+03   -0.283656857571524981E+02
    0.100037617112703225E+01    0.109629835584193046E-02    0.216886616044462244E+03   -0.281966861311261319E+02
    0.100038522563584298E+01    0.116407630369766923E-02    0.260722242611534057E+03   -0.281391538453376100E+02
    0.999901335330242502E+00    0.838863001975919884E-03    0.114851988875125789E+04   -0.280794948084641547E+02
    0.100000028543151176E+01    0.990504602869912969E-03    0.499224418503052220E+03   -0.280609717854927254E+02
    0.999962360882459489E+00    0.112697408945305584E-02    0.934017091439439355E+03   -0.279644676773410410E+02
    0.999913888093703296E+00    0.849716015554705020E-03    0.112228693972246856E+04   -0.279127691300318759E+02
    0.999859994296709020E+00    0.790123477326782264E-03    0.850441477365860919E+03   -0.279002233035399279E+02
    0.999936072196288994E+00    0.832117087641005837E-03    0.102494930586561532E+04   -0.278752062709023356E+02
    0.100007544662687686E+01    0.119240964768800107E-02    0.621525620816887567E+03   -0.278652598713894477E+02
    0.100004155562065278E+01    0.847338298022317651E-03    0.647141627790748316E+03   -0.278502601333626814E+02
    0.999949419815872487E+00    0.691983515730567700E-03    0.544198055802894487E+03   -0.278361452199344868E+02
    0.999965486555680627E+00    0.870515706025254844E-03    0.495475055986078587E+03   -0.278087334824702310E+02
    0.999987853808463445E+00    0.984913012478380763E-03    0.522594295241054169E+03   -0.277569064264433329E+02
    0.999895377285804243E+00    0.916978638163616936E-03    0.734796353220315723E+03   -0.277181015528326355E+02
    0.100030601157210253E+01    0.105266472988821869E-02    0.281532202151871388E+03   -0.277106677607677661E+02
    0.100001974406089378E+01    0.115174229119683518E-02    0.808377870587696634E+03   -0.276382004956855454E+02
    0.999918318617826429E+00    0.696541325404769060E-03    0.749609816788600256E+03   -0.276165608627042047E+02
    0.999868469026713003E+00    0.755829070118695752E-03    0.802942765825270726E+03   -0.276015870851648906E+02
    0.100011411643016546E+01    0.969736430255999896E-03    0.340053392580810396E+03   -0.275666625265885408E+02
    0.999974722462178556E+00    0.103599805357965070E-02    0.602116545130741542E+03   -0.275345855331931979E+02
    0.999952565557858386E+00    0.107217785952834228E-02    0.726615548825505357E+03   -0.274775584073145218E+02
    0.100006747186028555E+01    0.781786531344177992E-03    0.374016787677459433E+03   -0.274692885413025074E+02
    0.100000623662606114E+01    0.724857823840510760E-03    0.474660582726578468E+03   -0.274491267437787094E+02
    0.999904320412388081E+00    0.938880174292935779E-03    0.116808548158115991E+04   -0.274054165900359195E+02
    0.999890410712524824E+00    0.825601476838144408E-03    0.110932673515608349E+04   -0.273999436156013090E+02
    0.999977057333539032E+00    0.113143523322847719E-02    0.784990022644059536E+03   -0.273886085151417369E+02
    0.100023410385409250E+01    0.951392009239631644E-03    0.272697297783413887E+03   -0.273768065633533233E+02
    0.999925305960130517E+00    0.966627113696793476E-03    0.113399693852673045E+04   -0.273222166123145591E+02
    0.999861839547949049E+00    0.854952230611866703E-03    0.977596898160896671E+03   -0.273169927712515417E+02
    0.100006751269870042E+01    0.817330014500333886E-03    0.509482661118605392E+03   -0.273082777895249293E+02
    0.999981227214433721E+00    0.112026590204985458E-02    0.725933731083744533E+03   -0.272798962210535834E+02
    0.999980254498882282E+00    0.871388723329076607E-03    0.887198579241412517E+03   -0.272690936317467560E+02
    0.100010728370408142E+01    0.821819215759160104E-03    0.389620828982976491E+03   -0.272183804855310321E+02
    0.999927687292943679E+00    0.106628378818829535E-02    0.100088590888080489E+04   -0.271794389270614580E+02
    0.999963851487127520E+00    0.763378992244921964E-03    0.481274402074962381E+03   -0.271785615955834956E+02
    0.100018095011491170E+01    0.106564487583362712E-02    0.462853221061488512E+03   -0.271685284820208324E+02
    0.100000801001921991E+01    0.732360316681560900E-03    0.503468786159945921E+03   -0.271575741690275407E+02
    0.100020447387572853E+01    0.105395561120971075E-02    0.418373934076476871E+03   -0.271445203171590563E+02
    0.999926617306872600E+00    0.928953157124037137E-03    0.111578659751701434E+04   -0.271431410603590244E+02
    0.999881341493737086E+00    0.861972498026206341E-03    0.771434404113022538E+03   -0.271387605137240620E+02
    0.100002916948501497E+01    0.107202938367624654E-02    0.824569334016744506E+03   -0.271382509682523185E+02
    0.999863350985806587E+00    0.831772434155031090E-03    0.939678592364643009E+03   -0.270979203348525388E+02
    0.100000333125697738E+01    0.990581141151716327E-03    0.892574881382554850E+03   -0.270966509187523457E+02
    0.999979687227690595E+00    0.763746326982555658E-03    0.458449808722461967E+03   -0.270799386427073401E+02
    0.100025345566924240E+01    0.108123457707955616E-02    0.271606480813188682E+03   -0.270683417086570870E+02
    0.999984207779640477E+00    0.848005310661138398E-03    0.836100515460269889E+03   -0.270598062543335374E+02
    0.100011372437469892E+01    0.841997001534532412E-03    0.408830820192674764E+03   -0.270515546490906651E+02
    0.999971660364618153E+00    0.110604378933072851E-02    0.929071070959585995E+03   -0.270450250594126658E+02
    0.100035207728505493E+01    0.112278891719848448E-02    0.260029652362990419E+03   -0.270225848187669371E+02
    0.999924858310388576E+00    0.101650920112760857E-02    0.109213389858921710E+04   -0.270126681328249845E+02
    0.100005617432334359E+01    0.115826352073066983E-02    0.698697298007436984E+03   -0.269937807439851873E+02
    0.100000282546255748E+01    0.740135596591450775E-03    0.452623521923987028E+03   -0.269540282218081053E+02
    0.999948511107731419E+00    0.733815898642529605E-03    0.744773623876919373E+03   -0.269485695633620459E+02
    0.100009980189507108E+01    0.940096847557293520E-03    0.556550260584514945E+03   -0.269106755141205802E+02
    0.999931083022705169E+00    0.705907335707506149E-03    0.687856995733601252E+03   -0.268678029610677811E+02
    0.100012762401600885E+01    0.887606627811009762E-03    0.433815419380508501E+03   -0.267788208609657232E+02
    0.999900007809109925E+00    0.919784022406989013E-03    0.113035739946875583E+04   -0.267719961382555027E+02
    0.100024852232921124E+01    0.109718035867967657E-02    0.368338844043084464E+03   -0.267578074040160381E+02
    0.999870184049784672E+00    0.838531136081907568E-03    0.102313502025644266E+04   -0.267426895315674287E+02
    0.100001561129845462E+01    0.113935836676386758E-02    0.673176344763508496E+03   -0.267351545133013460E+02
    0.999996547999226659E+00    0.868365191807298842E-03    0.806865286118052609E+03   -0.267343638698703074E+02
    0.999970806347858621E+00    0.110410561598789673E-02    0.910036418131236132E+03   -0.267170170073357909E+02
    0.999874105472747687E+00    0.887438588126110471E-03    0.105247386362311136E+04   -0.267103813015609042E+02
    0.999983204986316543E+00    0.781790875475580575E-03    0.458189526057819421E+03   -0.266959214859824705E+02
    0.999968847243414394E+00    0.797175033325252941E-03    0.482518384157134278E+03   -0.266453640435524512E+02
    0.999949859441381927E+00    0.788723523930525989E-03    0.517882465372291335E+03   -0.266416853402989915E+02
    0.100011914434530413E+01    0.105306282788516668E-02    0.381357543617900774E+03   -0.266285310827317261E+02
    0.999878952219589223E+00    0.756476197759875166E-03    0.817474049950405970E+03   -0.266218609059818263E+02
    0.999882039035005943E+00    0.920249462351400375E-03    0.106965842379328114E+04   -0.266014281981798852E+02
    0.100028619271740538E+01    0.108933543594192349E-02    0.259207588837243748E+03   -0.265859566454344751E+02
    0.100018910710739584E+01    0.115613331662086467E-02    0.456429732660676564E+03   -0.265761656014538019E+02
    0.999993275536542270E+00    0.100083543920699157E-02    0.539840336950921483E+03   -0.265653282025737418E+02
    0.100021888407356663E+01    0.961553484330115917E-03    0.318418036400947130E+03   -0.265537089720461594E+02
    0.100022437510519957E+01    0.116094457242156557E-02    0.339936494971378124E+03   -0.265451484224327992E+02
    0.100013908780533023E+01    0.904531282726890270E-03    0.421672603711480406E+03   -0.265030560630138581E+02
    0.999890365782737378E+00    0.939378189383182575E-03    0.852085729230485413E+03   -0.265017877307228602E+02
    0.100008768782470225E+01    0.108943707931721985E-02    0.449348194319656614E+03   -0.264931191743648071E+02
    0.999893328956494298E+00    0.910072984896584478E-03    0.781734292155338153E+03   -0.264748413345578157E+02
    0.100002241562405447E+01    0.784561362385492516E-03    0.415377203899607593E+03   -0.264724891181987054E+02
    0.999989827211321680E+00    0.820349034749880547E-03    0.454269483380619022E+03   -0.264669391114272337E+02
