    0.128447802627128222E+02    0.624443656299028582E+01    0.105027775934638345E+01   -0.599146350544150419E+01    1
    0.317241158596203054E+00    0.659530658019200366E+01    0.112894935118419149E+01   -0.599396350544151169E+01    1
    0.648731186097846813E+01    0.255390105725872445E+02    0.113504407869790125E+01   -0.599646350544151474E+01    1
    0.255895615312661526E+02    0.188728266647557632E+02    0.113715037861381618E+01   -0.599896350544151957E+01    1
    0.187925548283115731E+02    0.466648864998311763E+00    0.114522869625042234E+01   -0.600146350544151552E+01    1
    0.124564239645141761E+02    0.193088726879371606E+02    0.114653771655831904E+01   -0.600396350544151858E+01    1
    0.660892552827585661E-01    0.309363478157478262E+02    0.115445525568915386E+01   -0.600646350544151630E+01    1
    0.644691753290685021E+01    0.246374523132384020E+02    0.118055717619399259E+01   -0.600896350544152469E+01    1
    0.131063060107099663E+02    0.657350090846967916E+01    0.125429102994135588E+01   -0.601146350544151886E+01    1
    0.125948829579441579E+02    0.182160911399422218E+02    0.127529933263958806E+01   -0.601396350544150859E+01    1
    0.100513941323395320E+00    0.697707717229812818E+01    0.134310470368992352E+01   -0.601646350544151520E+01    1
    0.128019422762815971E+02    0.306648171124898496E+02    0.144326791421844414E+01   -0.601896350544151559E+01    1
    0.132714036890623852E+02    0.309611289458099321E+02    0.150819381855790580E+01   -0.602146350544152753E+01    1
    0.257681171196802552E+02    0.684305421461827024E+01    0.151769492018141938E+01   -0.602396350544153325E+01    1
    0.563990731792070488E+00    0.182083332268511455E+02    0.152766106419771774E+01   -0.602646350544152298E+01    1
    0.306829301449132110E+02    0.120382400540471828E+02    0.160154868888060697E+01   -0.602896350544150561E+01    1
    0.575708682200311195E+01    0.755247726070712555E+00    0.162838826998402997E+01   -0.603146350544150955E+01    1
    0.539618750658372281E+01    0.122229019795575962E+02    0.168529500957159928E+01   -0.603396350544152682E+01    1
    0.244604172233591619E+02    0.181010276005696689E+02    0.177275845379383079E+01   -0.603646350544153165E+01    1
    0.312000962629578851E+02    0.135591262036885816E+02    0.180846290353929451E+01   -0.603896350544152227E+01    1
    0.312678520745165436E+02    0.115563936938407661E+02    0.181986266945213893E+01   -0.604146350544151556E+01    1
    0.821097296855364034E+00    0.698610653675025706E+01    0.191822558470474291E+01   -0.604396350544152039E+01    1
    0.181533761929843784E+02    0.242877956988083490E+02    0.194766849616953674E+01   -0.604646350544152966E+01    1
    0.709524162986494344E+00    0.532584010638927996E+01    0.217065692972642443E+01   -0.604896350544152206E+01    1
    0.243665826148853633E+02    0.179184984925853819E+02    0.220356747411184495E+01   -0.605146350544152156E+01    1
    0.304077086748914134E+02    0.257900145456245120E+02    0.220422550689582231E+01   -0.605396350544152995E+01    1
    0.547609045360504609E+01    0.242204312470942540E+02    0.223360674604756548E+01   -0.605646350544151790E+01    1
    0.130568074167805612E+02    0.517354495079903653E+01    0.224382709321155405E+01   -0.605896350544151829E+01    1
    0.725876637869853436E+01    0.259326829980524991E+02    0.234999827525239846E+01   -0.606146350544153112E+01    1
    0.244410608276018699E+02    0.200731816115574091E+02    0.281371350926599240E+01   -0.606396350544153950E+01    1
    0.202342289963988442E+02    0.131558701433693220E+00    0.283721070427108568E+01   -0.606646350544153368E+01    1
    0.546578589272158144E+01    0.263012372371301844E+02    0.286803095380744866E+01   -0.606896350544153407E+01    1
    0.116830107750361414E+02    0.199847605021775756E+02    0.290482663632600291E+01   -0.607146350544153712E+01    1
    0.138944335813296096E+02    0.182517910224141957E+02    0.302014500268666541E+01   -0.607396350544151886E+01    1
    0.174419588969698651E+02    0.247316539385999263E+02    0.308719816010230907E+01   -0.607646350544150149E+01    1
    0.693368117039474718E+01    0.112374223127738517E+02    0.310130367189288014E+01   -0.607896350544150277E+01    1
    0.745635066922017575E+01    0.116360101429854463E+02    0.312147285966899890E+01   -0.608146350544151737E+01    1
    0.203325932673798420E+02    0.152424360515003902E-02    0.320814627120958074E+01   -0.608396350544153197E+01    1
    0.605793393543581526E+01    0.110672369564420823E+02    0.333849577844507950E+01   -0.608646350544153236E+01    1
    0.175943139736846348E+02    0.241739361995317559E+02    0.346046198948194439E+01   -0.608896350544152032E+01    1
    0.236852532135238611E+02    0.308370116990284089E+02    0.346075867795021752E+01   -0.609146350544151804E+01    1
    0.264912302701883391E+02    0.710253702677607901E+01    0.352185906708186858E+01   -0.609396350544151844E+01    1
    0.474861991382278070E+01    0.254969421980991591E+02    0.360150362573269689E+01   -0.609646350544151083E+01    1
    0.351379346760196165E+00    0.474565756322898746E+01    0.360418081407463298E+01   -0.609896350544150234E+01    1
    0.307588502096886458E+02    0.140226647878169253E+02    0.362121058802405793E+01   -0.610146350544149918E+01    1
    0.242096585524254237E+02    0.175246219607897054E+02    0.362836142988979304E+01   -0.610396350544150579E+01    1
    0.302874619582472917E+02    0.113931161196458497E+02    0.366002513746035163E+01   -0.610646350544152394E+01    1
    0.147265526200276176E+01    0.181662573622224954E+02    0.373991279005334176E+01   -0.610896350544153233E+01    1
    0.236038765813462064E+02    0.183100661885516338E+02    0.377510261812164627E+01   -0.611146350544151318E+01    1
    0.129537824058324649E+02    0.172831641719036107E+02    0.377896178684320283E+01   -0.611396350544150202E+01    1
    0.738554075284579170E+00    0.173892863559756812E+02    0.378695403578563328E+01   -0.611646350544151840E+01    1
    0.710474849077814596E+01    0.139896051798944132E+02    0.379496471014804504E+01   -0.611896350544151613E+01    1
    0.175246893720547980E+02    0.261800860860127393E+02    0.396468518231775269E+01   -0.612146350544151030E+01    1
    0.664647360293245182E+01    0.234949081438591101E+02    0.413386731878794844E+01   -0.612396350544150803E+01    1
    0.754353028780122070E+01    0.239533946281757899E+02    0.413839401633203341E+01   -0.612646350544151108E+01    1
    0.108831424090795323E+02    0.188188302414165669E+02    0.422166570627994009E+01   -0.612896350544151858E+01    1
