    0.422423660755157471E+00    0.110770642757415771E+00   -0.688398219471724704E+06   -0.696675511231553202E+01    1
    0.826448202133178711E+00    0.216122269630432129E-01   -0.688181953298040316E+06   -0.696775511231552436E+01    1
    0.525753021240234375E+00    0.149475991725921631E+00   -0.685073587693541893E+06   -0.696875511231550959E+01    1
    0.970687329769134521E+00    0.445002317428588867E-01   -0.675414845000458416E+06   -0.696975511231549394E+01    1
    0.441582679748535156E+00    0.139202952384948730E+00   -0.675328100858608494E+06   -0.697075511231548450E+01    1
    0.984433710575103760E+00    0.524610280990600586E-02   -0.675274898636430036E+06   -0.697175511231548395E+01    1
    0.912173330783843994E+00    0.890536904335021973E-01   -0.670858582207182888E+06   -0.697275511231548872E+01    1
    0.453939974308013916E+00    0.156171500682830811E+00   -0.666024466699753306E+06   -0.697375511231548995E+01    1
    0.960847675800323486E+00    0.649983882904052734E-01   -0.661657026907175081E+06   -0.697475511231553025E+01    1
    0.577494800090789795E+00    0.134988784790039062E+00   -0.660440638417761074E+06   -0.697575511231552614E+01    1
    0.496289491653442383E+00    0.174822211265563965E+00   -0.659259273121244390E+06   -0.697675511231550338E+01    1
    0.709510982036590576E+00    0.806850194931030273E-02   -0.656429566013360047E+06   -0.697775511231553747E+01    1
    0.136091351509094238E+00    0.699669718742370605E-01   -0.656288005033582100E+06   -0.697875511231551471E+01    1
    0.606262624263763428E+00    0.105221211910247803E+00   -0.655558740303224651E+06   -0.697975511231548751E+01    1
    0.148403465747833252E+00    0.589978098869323730E-01   -0.651279855424661189E+06   -0.698075511231549406E+01    1
    0.601231634616851807E+00    0.116464734077453613E+00   -0.648657614103973145E+06   -0.698175511231549972E+01    1
    0.417226910591125488E+00    0.140348136425018311E+00   -0.647557415742981131E+06   -0.698275511231551516E+01    1
    0.613592445850372314E+00    0.102788925170898438E+00   -0.645707975736908498E+06   -0.698375511231553414E+01    1
    0.142374873161315918E+00    0.682273507118225098E-01   -0.644384095345546608E+06   -0.698475511231553270E+01    1
    0.527611732482910156E+00    0.184764504432678223E+00   -0.643428365731094149E+06   -0.698575511231552948E+01    1
    0.607058465480804443E+00    0.116164088249206543E+00   -0.639101728693970828E+06   -0.698675511231552360E+01    1
    0.990469634532928467E+00    0.296733379364013672E-01   -0.633747373296028120E+06   -0.698775511231549373E+01    1
    0.134500265121459961E+00    0.814620256423950195E-01   -0.632506063403418637E+06   -0.698875511231551716E+01    1
    0.671350240707397461E+00    0.414791703224182129E-01   -0.627686353022230673E+06   -0.698975511231552993E+01    1
    0.257242321968078613E-01    0.673903822898864746E-01   -0.627592034787990502E+06   -0.699075511231550273E+01    1
    0.614582657814025879E+00    0.115263760089874268E+00   -0.626404334846972371E+06   -0.699175511231550484E+01    1
    0.602281928062438965E+00    0.134864032268524170E+00   -0.626246573041229392E+06   -0.699275511231551850E+01    1
    0.405766606330871582E+00    0.148878097534179688E+00   -0.624494969278991339E+06   -0.699375511231549929E+01    1
    0.425134003162384033E+00    0.180563628673553467E+00   -0.619627483602476656E+06   -0.699475511231549785E+01    1
    0.964548349380493164E+00    0.918751955032348633E-01   -0.618423610012353281E+06   -0.699575511231553371E+01    1
    0.436223268508911133E+00    0.195091247558593750E+00   -0.616094901029148488E+06   -0.699675511231554026E+01    1
    0.497111439704895020E+00    0.217633128166198730E+00   -0.614916431077398360E+06   -0.699775511231553793E+01    1
    0.799394905567169189E+00    0.170468688011169434E-01   -0.614335955769798835E+06   -0.699875511231551695E+01    1
    0.398024499416351318E+00    0.148956358432769775E+00   -0.613838521381140104E+06   -0.699975511231549596E+01    1
    0.577173233032226562E-01    0.111915528774261475E+00   -0.613555356953951414E+06   -0.700075511231552117E+01    1
    0.505480825901031494E+00    0.222777605056762695E+00   -0.610560434281046968E+06   -0.700175511231554282E+01    1
    0.987584054470062256E+00    0.497193932533264160E-01   -0.609758269094316987E+06   -0.700275511231553516E+01    1
    0.417954742908477783E+00    0.188522398471832275E+00   -0.608036596449619858E+06   -0.700375511231549996E+01    1
    0.875808179378509521E+00    0.101784586906433105E+00   -0.607142211254553869E+06   -0.700475511231551984E+01    1
    0.318326294422149658E+00    0.348280072212219238E-01   -0.606568557982587372E+06   -0.700575511231551840E+01    1
    0.376725792884826660E+00    0.119198858737945557E+00   -0.603878286396422423E+06   -0.700675511231550097E+01    1
    0.984668493270874023E+00    0.671020150184631348E-01   -0.601408334844480967E+06   -0.700775511231549419E+01    1
    0.911181807518005371E+00    0.120366752147674561E+00   -0.600891610690822126E+06   -0.700875511231548121E+01    1
    0.653348326683044434E+00    0.735908150672912598E-01   -0.598721684707812150E+06   -0.700975511231552773E+01    1
    0.586442351341247559E-01    0.121080040931701660E+00   -0.598208312079822179E+06   -0.701075511231552895E+01    1
    0.440608382225036621E+00    0.226692557334899902E+00   -0.596136594915581518E+06   -0.701175511231552218E+01    1
    0.515873372554779053E+00    0.245133161544799805E+00   -0.593843085953435046E+06   -0.701275511231549853E+01    1
    0.578959405422210693E+00    0.222290933132171631E+00   -0.590637959661418688E+06   -0.701375511231546067E+01    1
    0.529061138629913330E+00    0.249666094779968262E+00   -0.589695554667011835E+06   -0.701475511231549120E+01    1
    0.426114380359649658E+00    0.235098004341125488E+00   -0.586048834746555658E+06   -0.701575511231549598E+01    1
    0.891616106033325195E+00    0.122134387493133545E+00   -0.585149688773197471E+06   -0.701675511231551852E+01    1
    0.537184834480285645E+00    0.255965769290924072E+00   -0.585033308181739645E+06   -0.701775511231554905E+01    1
    0.882723987102508545E+00    0.117790579795837402E+00   -0.584187346309468616E+06   -0.701875511231552718E+01    1
    0.559044122695922852E+00    0.252309024333953857E+00   -0.582517078721340047E+06   -0.701975511231552307E+01    1
    0.527517557144165039E+00    0.264743864536285400E+00   -0.581725501217893441E+06   -0.702075511231549143E+01    1
    0.525061249732971191E+00    0.265256822109222412E+00   -0.581703762301438255E+06   -0.702175511231545713E+01    1
    0.612899422645568848E+00    0.190709710121154785E+00   -0.580848749302474898E+06   -0.702275511231550986E+01    1
    0.545228183269500732E+00    0.263391733169555664E+00   -0.580022543613840360E+06   -0.702375511231555993E+01    1
    0.238165140151977539E+00    0.885522365570068359E-02   -0.579260174014231074E+06   -0.702475511231551941E+01    1
    0.623229861259460449E+00    0.160557448863983154E+00   -0.578465028976722388E+06   -0.702575511231549044E+01    1
    0.543717324733734131E+00    0.267442107200622559E+00   -0.578368984371426748E+06   -0.702675511231551386E+01    1
    0.894240021705627441E+00    0.127087056636810303E+00   -0.578097650213587214E+06   -0.702775511231550709E+01    1
    0.761191070079803467E+00    0.436574220657348633E-02   -0.577683601720324135E+06   -0.702875511231551275E+01    1
    0.439657211303710938E+00    0.263108253479003906E+00   -0.577062722876386601E+06   -0.702975511231550776E+01    1
    0.970822572708129883E-02    0.921730995178222656E-01   -0.576404186839812086E+06   -0.703075511231546724E+01    1
    0.184501469135284424E+00    0.386381745338439941E-01   -0.576183878996492713E+06   -0.703175511231548889E+01    1
    0.598763406276702881E+00    0.240080714225769043E+00   -0.574104244204905350E+06   -0.703275511231553985E+01    1
    0.366680681705474854E+00    0.132020175457000732E+00   -0.573456612473954447E+06   -0.703375511231551886E+01    1
    0.991694033145904541E+00    0.930690169334411621E-01   -0.573194049822535948E+06   -0.703475511231550765E+01    1
    0.425716757774353027E+00    0.267117202281951904E+00   -0.572178893212882336E+06   -0.703575511231551776E+01    1
    0.975777328014373779E+00    0.125312805175781250E+00   -0.569402727003096836E+06   -0.703675511231548700E+01    1
    0.626495301723480225E+00    0.185001373291015625E+00   -0.569102127548655379E+06   -0.703775511231547224E+01    1
    0.858944058418273926E-01    0.138731539249420166E+00   -0.568664692197936121E+06   -0.703875511231545570E+01    1
    0.107812881469726562E-02    0.650669336318969727E-01   -0.568176930165554513E+06   -0.703975511231547202E+01    1
    0.627005755901336670E+00    0.191879272460937500E+00   -0.567648113137661596E+06   -0.704075511231547946E+01    1
    0.422622263431549072E+00    0.279158651828765869E+00   -0.567155065618839464E+06   -0.704175511231548690E+01    1
    0.603730678558349609E+00    0.257995128631591797E+00   -0.566697922977972077E+06   -0.704275511231548812E+01    1
    0.578003644943237305E+00    0.282834649085998535E+00   -0.565985048113700817E+06   -0.704375511231546003E+01    1
    0.874642133712768555E+00    0.123594105243682861E+00   -0.563739172845994122E+06   -0.704475511231549234E+01    1
    0.868426680564880371E+00    0.118282258510589600E+00   -0.563440547596794902E+06   -0.704575511231552998E+01    1
    0.951523482799530029E+00    0.141751050949096680E+00   -0.563132237821978633E+06   -0.704675511231549656E+01    1
    0.365986526012420654E+00    0.186633169651031494E+00   -0.560769064263881999E+06   -0.704775511231548979E+01    1
    0.340144217014312744E+00    0.802856683731079102E-01   -0.560485130704516196E+06   -0.704875511231552210E+01    1
    0.355394482612609863E-01    0.140967607498168945E+00   -0.559933807801914401E+06   -0.704975511231552154E+01    1
    0.618045330047607422E+00    0.268326103687286377E+00   -0.559253575037900708E+06   -0.705075511231551921E+01    1
    0.446698844432830811E+00    0.315490901470184326E+00   -0.559080855635139742E+06   -0.705175511231552399E+01    1
    0.363237500190734863E+00    0.169719457626342773E+00   -0.558417868679426145E+06   -0.705275511231551899E+01    1
    0.637664854526519775E+00    0.202181994915008545E+00   -0.557774217364619835E+06   -0.705375511231552732E+01    1
    0.359419107437133789E+00    0.137166798114776611E+00   -0.557503901854988886E+06   -0.705475511231554453E+01    1
    0.359486937522888184E+00    0.138509929180145264E+00   -0.557206607854534639E+06   -0.705575511231553776E+01    1
    0.582459807395935059E+00    0.310078740119934082E+00   -0.556856377630167175E+06   -0.705675511231551056E+01    1
    0.172398626804351807E+00    0.606459379196166992E-01   -0.556208502260233276E+06   -0.705775511231549935E+01    1
    0.640144884586334229E+00    0.215250015258789062E+00   -0.555808659284544759E+06   -0.705875511231551123E+01    1
    0.638690352439880371E+00    0.240956127643585205E+00   -0.555325318149336148E+06   -0.705975511231552222E+01    1
    0.612869739532470703E+00    0.293823897838592529E+00   -0.554908595233597094E+06   -0.706075511231553765E+01    1
    0.361229896545410156E+00    0.248589217662811279E+00   -0.554160124104193295E+06   -0.706175511231552999E+01    1
    0.491244435310363770E+00    0.342175066471099854E+00   -0.553598328843164956E+06   -0.706275511231550190E+01    1
    0.513419568538665771E+00    0.342973411083221436E+00   -0.553297792693051626E+06   -0.706375511231548359E+01    1
    0.614214539527893066E+00    0.299444377422332764E+00   -0.553282749182674685E+06   -0.706475511231546882E+01    1
    0.369370937347412109E+00    0.278963029384613037E+00   -0.552834205045020673E+06   -0.706575511231547804E+01    1
    0.553018987178802490E+00    0.337177097797393799E+00   -0.552816353116681799E+06   -0.706675511231549347E+01    1
    0.593811750411987305E+00    0.320672929286956787E+00   -0.552133747763418127E+06   -0.706775511231551956E+01    1
    0.460893571376800537E+00    0.347660422325134277E+00   -0.550872513599833008E+06   -0.706875511231552345E+01    1
    0.374739944934844971E+00    0.303645551204681396E+00   -0.549543002368851565E+06   -0.706975511231549092E+01    1
    0.451374113559722900E+00    0.352309525012969971E+00   -0.548972824906752561E+06   -0.707075511231549747E+01    1
    0.492070138454437256E+00    0.361792147159576416E+00   -0.548143765809593373E+06   -0.707175511231550757E+01    1
    0.369289219379425049E+00    0.305051803588867188E+00   -0.547947929987352341E+06   -0.707275511231550791E+01    1
    0.177614688873291016E-01    0.144820630550384521E+00   -0.547735270195955643E+06   -0.707375511231550114E+01    1
    0.646390795707702637E+00    0.162636578083038330E+00   -0.546732009380051168E+06   -0.707475511231550946E+01    1
    0.477698922157287598E+00    0.369569480419158936E+00   -0.545782295909596724E+06   -0.707575511231550625E+01    1
    0.460888504981994629E+00    0.368713080883026123E+00   -0.545292330597555614E+06   -0.707675511231548171E+01    1
    0.473863363265991211E+00    0.372657835483551025E+00   -0.544858879615051439E+06   -0.707775511231550514E+01    1
    0.351452708244323730E+00    0.300547063350677490E+00   -0.544153317124748835E+06   -0.707875511231553034E+01    1
    0.341121673583984375E+00    0.224851667881011963E+00   -0.543982735474150744E+06   -0.707975511231552090E+01    1
    0.656631350517272949E+00    0.287156045436859131E+00   -0.543898537775942823E+06   -0.708075511231552213E+01    1
    0.352127254009246826E+00    0.303799688816070557E+00   -0.543828440254191519E+06   -0.708175511231552246E+01    1
    0.387676954269409180E+00    0.342131912708282471E+00   -0.543816492459499161E+06   -0.708275511231552013E+01    1
    0.947199940681457520E+00    0.158273518085479736E+00   -0.543486405761002563E+06   -0.708375511231552402E+01    1
    0.525599122047424316E+00    0.379788935184478760E+00   -0.543089966440245975E+06   -0.708475511231548261E+01    1
    0.622177243232727051E+00    0.339044690132141113E+00   -0.542918258917755913E+06   -0.708575511231548649E+01    1
    0.595425546169281006E+00    0.359298944473266602E+00   -0.542498529138034093E+06   -0.708675511231549748E+01    1
    0.579544126987457275E+00    0.367413341999053955E+00   -0.542445251240901533E+06   -0.708775511231548361E+01    1
    0.666992008686065674E+00    0.261590123176574707E+00   -0.542118285351421684E+06   -0.708875511231548483E+01    1
    0.375388264656066895E+00    0.341405034065246582E+00   -0.541843357764680055E+06   -0.708975511231547539E+01    1
    0.398613393306732178E+00    0.358954370021820068E+00   -0.541686396828819183E+06   -0.709075511231549882E+01    1
    0.446254789829254150E+00    0.382640957832336426E+00   -0.540939259017160977E+06   -0.709175511231553379E+01    1
    0.915057837963104248E+00    0.158637166023254395E+00   -0.540503768045376753E+06   -0.709275511231555900E+01    1
    0.509539365768432617E+00    0.395058691501617432E+00   -0.539660681822257699E+06   -0.709375511231555222E+01    1
    0.403448939323425293E+00    0.370933413505554199E+00   -0.539602825611242210E+06   -0.709475511231548772E+01    1
    0.638532519340515137E+00    0.342358410358428955E+00   -0.539190235411994508E+06   -0.709575511231547384E+01    1
    0.328275859355926514E+00    0.239664375782012939E+00   -0.538775412232305272E+06   -0.709675511231547862E+01    1
    0.643482208251953125E-01    0.163391828536987305E+00   -0.538286569484884152E+06   -0.709775511231546563E+01    1
    0.153044342994689941E+00    0.106595814228057861E+00   -0.538076607729309006E+06   -0.709875511231552725E+01    1
    0.324807643890380859E+00    0.283824026584625244E+00   -0.538058151423480245E+06   -0.709975511231554801E+01    1
    0.357177078723907471E+00    0.344471931457519531E+00   -0.537811305422861944E+06   -0.710075511231553769E+01    1
    0.467976272106170654E+00    0.400428950786590576E+00   -0.537808689726856770E+06   -0.710175511231549716E+01    1
    0.350494563579559326E+00    0.338742673397064209E+00   -0.537517464790108148E+06   -0.710275511231548595E+01    1
    0.635721385478973389E+00    0.354121625423431396E+00   -0.537397797219699249E+06   -0.710375511231548451E+01    1
    0.394369721412658691E+00    0.375828206539154053E+00   -0.537364711471086834E+06   -0.710475511231546175E+01    1
    0.677103519439697266E+00    0.244956076145172119E+00   -0.537249095617630286E+06   -0.710575511231550738E+01    1
    0.499071002006530762E+00    0.406102478504180908E+00   -0.537060765537659638E+06   -0.710675511231549617E+01    1
    0.585633397102355957E+00    0.388006627559661865E+00   -0.537032608152786386E+06   -0.710775511231548851E+01    1
    0.627635419368743896E+00    0.363054215908050537E+00   -0.536963620392732322E+06   -0.710875511231553237E+01    1
    0.656908154487609863E-01    0.164532840251922607E+00   -0.536947056144283386E+06   -0.710975511231552026E+01    1
    0.322733640670776367E+00    0.245045959949493408E+00   -0.536762730765896617E+06   -0.711075511231553037E+01    1
    0.516099333763122559E+00    0.407506048679351807E+00   -0.536588417516097776E+06   -0.711175511231555468E+01    1
    0.669359445571899414E+00    0.317656159400939941E+00   -0.536500421090919874E+06   -0.711275511231549729E+01    1
    0.609032630920410156E+00    0.378150761127471924E+00   -0.536495556006225059E+06   -0.711375511231544433E+01    1
    0.455260753631591797E+00    0.405586063861846924E+00   -0.536039787501030718E+06   -0.711475511231546065E+01    1
    0.422029197216033936E+00    0.395737528800964355E+00   -0.535965249322210904E+06   -0.711575511231552138E+01    1
    0.409902453422546387E+00    0.395314812660217285E+00   -0.534891049246247741E+06   -0.711675511231550573E+01    1
    0.686812996864318848E+00    0.265576839447021484E+00   -0.534640581770665594E+06   -0.711775511231547409E+01    1
    0.583184301853179932E+00    0.400485992431640625E+00   -0.534476108695231494E+06   -0.711875511231553126E+01    1
    0.504162907600402832E+00    0.418407440185546875E+00   -0.534180236895286711E+06   -0.711975511231554670E+01    1
    0.385050714015960693E+00    0.386288523674011230E+00   -0.533907098758834763E+06   -0.712075511231549907E+01    1
    0.678056538105010986E+00    0.322498559951782227E+00   -0.533674197067404399E+06   -0.712175511231547542E+01    1
    0.324853301048278809E+00    0.329349517822265625E+00   -0.533280879570632009E+06   -0.712275511231546421E+01    1
    0.582165300846099854E+00    0.406777262687683105E+00   -0.533180625206799712E+06   -0.712375511231549119E+01    1
    0.317077934741973877E+00    0.317642509937286377E+00   -0.532829223844419350E+06   -0.712475511231554925E+01    1
    0.307109713554382324E+00    0.280604243278503418E+00   -0.532395949837986031E+06   -0.712575511231552827E+01    1
    0.659390568733215332E+00    0.357576072216033936E+00   -0.532335743395984755E+06   -0.712675511231549308E+01    1
    0.602575778961181641E+00    0.401833355426788330E+00   -0.532201292343944777E+06   -0.712775511231546943E+01    1
    0.478999793529510498E+00    0.431120336055755615E+00   -0.531074419653329416E+06   -0.712875511231544934E+01    1
    0.302596032619476318E+00    0.257163584232330322E+00   -0.529721655848773778E+06   -0.712975511231545589E+01    1
    0.298668801784515381E+00    0.294071018695831299E+00   -0.529467057594554266E+06   -0.713075511231547310E+01    1
    0.392116248607635498E+00    0.412354767322540283E+00   -0.529361092522407067E+06   -0.713175511231551518E+01    1
    0.371164262294769287E+00    0.401434004306793213E+00   -0.528972033947209246E+06   -0.713275511231555459E+01    1
    0.343605995178222656E+00    0.127538681030273438E+00   -0.528802226162096136E+06   -0.713375511231552295E+01    1
    0.473756611347198486E+00    0.440945804119110107E+00   -0.528786616034153150E+06   -0.713475511231551707E+01    1
    0.640411198139190674E+00    0.394381046295166016E+00   -0.528763425808803644E+06   -0.713575511231552095E+01    1
    0.502665162086486816E+00    0.442862153053283691E+00   -0.528703101636117557E+06   -0.713675511231547333E+01    1
    0.160491466522216797E-02    0.161669671535491943E+00   -0.528383519666001434E+06   -0.713775511231547721E+01    1
    0.569857835769653320E+00    0.434232234954833984E+00   -0.528212443488144549E+06   -0.713875511231551751E+01    1
    0.305219769477844238E+00    0.332008183002471924E+00   -0.528190427795747062E+06   -0.713975511231553206E+01    1
    0.294698357582092285E+00    0.312125265598297119E+00   -0.527361404407410999E+06   -0.714075511231547910E+01    1
    0.707827985286712646E+00    0.309072554111480713E+00   -0.527080033225569874E+06   -0.714175511231547588E+01    1
    0.285961866378784180E+00    0.196231007575988770E-01   -0.526386950876373681E+06   -0.714275511231552063E+01    1
    0.336576819419860840E+00    0.386905610561370850E+00   -0.526347022300148150E+06   -0.714375511231548810E+01    1
    0.648211240768432617E+00    0.402337253093719482E+00   -0.526095872786965570E+06   -0.714475511231548044E+01    1
    0.288765907287597656E+00    0.306111037731170654E+00   -0.526078517442441662E+06   -0.714575511231547544E+01    1
    0.524246096611022949E+00    0.454401731491088867E+00   -0.525952661089507514E+06   -0.714675511231546512E+01    1
    0.385514438152313232E+00    0.425920844078063965E+00   -0.525895765116130235E+06   -0.714775511231545746E+01    1
    0.670362949371337891E+00    0.782448053359985352E-01   -0.525768284665245214E+06   -0.714875511231547112E+01    1
    0.704506278038024902E+00    0.246368885040283203E+00   -0.525749584089784301E+06   -0.714975511231553895E+01    1
    0.927851498126983643E+00    0.174584090709686279E+00   -0.525681090417171479E+06   -0.715075511231556238E+01    1
    0.401610612869262695E+00    0.436944067478179932E+00   -0.525329327812961303E+06   -0.715175511231552363E+01    1
    0.658487200736999512E+00    0.397774696350097656E+00   -0.525329032946581719E+06   -0.715275511231548489E+01    1
    0.523150026798248291E+00    0.459807515144348145E+00   -0.524837500937330187E+06   -0.715375511231551631E+01    1
    0.468677282333374023E-02    0.168553709983825684E+00   -0.524751282305914792E+06   -0.715475511231555394E+01    1
    0.407026588916778564E+00    0.443786978721618652E+00   -0.524437433658372262E+06   -0.715575511231553918E+01    1
    0.683316767215728760E+00    0.377869367599487305E+00   -0.524319233391297515E+06   -0.715675511231548889E+01    1
    0.370088219642639160E-01    0.176712393760681152E+00   -0.524318009151737788E+06   -0.715775511231549810E+01    1
    0.393536269664764404E+00    0.438379287719726562E+00   -0.524273479922203464E+06   -0.715875511231551975E+01    1
    0.680281698703765869E+00    0.382500112056732178E+00   -0.524152331947274040E+06   -0.715975511231550943E+01    1
    0.858563363552093506E+00    0.139180898666381836E+00   -0.523942665887687588E+06   -0.716075511231549466E+01    1
    0.370223343372344971E+00    0.426934480667114258E+00   -0.523920295474170416E+06   -0.716175511231550654E+01    1
    0.405330955982208252E+00    0.445707798004150391E+00   -0.523908789110207115E+06   -0.716275511231549800E+01    1
    0.470654606819152832E+00    0.463865637779235840E+00   -0.523842123166587146E+06   -0.716375511231549744E+01    1
    0.400601625442504883E+00    0.444491386413574219E+00   -0.523733384873228031E+06   -0.716475511231552620E+01    1
    0.601486146450042725E+00    0.444091975688934326E+00   -0.523652634481680347E+06   -0.716575511231553186E+01    1
    0.141437053680419922E-01    0.173447489738464355E+00   -0.523530567759685160E+06   -0.716675511231552953E+01    1
    0.525267958641052246E+00    0.468144476413726807E+00   -0.523063623717044655E+06   -0.716775511231552542E+01    1
    0.860670745372772217E+00    0.143008172512054443E+00   -0.523001652406696987E+06   -0.716875511231552309E+01    1
    0.277025103569030762E+00    0.280539929866790771E+00   -0.522710122694658814E+06   -0.716975511231551454E+01    1
    0.659836471080780029E+00    0.130025327205657959E+00   -0.522558701144486608E+06   -0.717075511231548468E+01    1
