    0.100038158118724829E+01    0.981519162654876709E+00   -0.499507129192352295E+04   -0.309531359348228785E+34   -0.690775511231546968E+01    1
    0.999987041354179484E+00    0.887614130973815918E+00   -0.498853564262390137E+04   -0.234198037017147500E+34   -0.690875511231548245E+01    1
    0.999937409758567819E+00    0.906050801277160645E+00   -0.497487962245941162E+04   -0.207431532563310332E+34   -0.690975511231547301E+01    1
    0.999519366562366507E+00    0.808399796485900879E+00   -0.494723439216613770E+04   -0.118842989742555049E+34   -0.691075511231547601E+01    1
    0.100024509590864197E+01    0.793475329875946045E+00   -0.491598904132843018E+04   -0.789483005356011078E+33   -0.691175511231546658E+01    1
    0.999541011393070278E+00    0.991227805614471436E+00   -0.487330019474029541E+04   -0.741411286025571710E+33   -0.691275511231547579E+01    1
    0.100026567095518115E+01    0.676561236381530762E+00   -0.492838323116302490E+04   -0.665166530581574890E+33   -0.691375511231547435E+01    1
    0.999849703848362026E+00    0.948980450630187988E+00   -0.486318469047546387E+04   -0.602509672468204062E+33   -0.691475511231548357E+01    1
    0.999596481442451501E+00    0.873148798942565918E+00   -0.486507534980773926E+04   -0.521668049025810986E+33   -0.691575511231552209E+01    1
    0.999973942101001767E+00    0.916963219642639160E+00   -0.481241166591644287E+04   -0.307496532391132407E+33   -0.691675511231554463E+01    1
    0.999622993886470801E+00    0.446694314479827881E+00   -0.490670680999755859E+04   -0.224045666109232361E+33   -0.691775511231549967E+01    1
    0.999734595596790343E+00    0.261426508426666260E+00   -0.493612825870513916E+04   -0.108901567662950911E+33   -0.691875511231549378E+01    1
    0.999915605068206870E+00    0.298515260219573975E+00   -0.490822851657867432E+04   -0.101885227207277323E+33   -0.691975511231551454E+01    1
    0.999675208568573059E+00    0.818442523479461670E+00   -0.473347842693328857E+04   -0.957966490034164328E+32   -0.692075511231548113E+01    1
    0.100034155821800241E+01    0.935740232467651367E+00   -0.470538258552551270E+04   -0.896510389447724934E+32   -0.692175511231547080E+01    1
    0.100046543401479737E+01    0.873503386974334717E+00   -0.468084216117858887E+04   -0.583465763974636380E+32   -0.692275511231549334E+01    1
    0.999526930868625652E+00    0.871532559394836426E+00   -0.467122495174407959E+04   -0.518058784641207695E+32   -0.692375511231548746E+01    1
    0.100043993395566955E+01    0.194072425365447998E+00   -0.491955816745758057E+04   -0.492770853668556848E+32   -0.692475511231548957E+01    1
    0.999852927386760792E+00    0.263981342315673828E+00   -0.486773788928985596E+04   -0.492175987072233482E+32   -0.692575511231552365E+01    1
    0.999897615790367178E+00    0.858393609523773193E+00   -0.461266458034515381E+04   -0.250454103224145781E+32   -0.692675511231553909E+01    1
    0.999967651188373607E+00    0.526412725448608398E+00   -0.466775715351104736E+04   -0.181364815596896479E+32   -0.692775511231552343E+01    1
    0.100003838241100307E+01    0.601766526699066162E+00   -0.464410126209259033E+04   -0.178885006437914332E+32   -0.692875511231550334E+01    1
    0.100001191753149032E+01    0.939381122589111328E+00   -0.456351876258850098E+04   -0.167197721470603528E+32   -0.692975511231548769E+01    1
    0.999794411003589678E+00    0.344179511070251465E+00   -0.469325244426727295E+04   -0.104992525061627222E+32   -0.693075511231546315E+01    1
    0.100041383576393139E+01    0.382962465286254883E+00   -0.466912925243377686E+04   -0.975662737050886506E+31   -0.693175511231550789E+01    1
    0.100022885656356819E+01    0.996248126029968262E-01   -0.488793134689331055E+04   -0.891336700568830175E+31   -0.693275511231550912E+01    1
    0.999819309532642420E+00    0.298934221267700195E+00   -0.468722701072692871E+04   -0.737253124149696532E+31   -0.693375511231550057E+01    1
    0.999500084817409595E+00    0.459625840187072754E+00   -0.460423111915588379E+04   -0.649544330876481502E+31   -0.693475511231554709E+01    1
    0.100037203454971313E+01    0.974115788936614990E+00   -0.446569025516510010E+04   -0.561836619959829159E+31   -0.693575511231551811E+01    1
    0.100029885536432261E+01    0.895344614982604980E+00   -0.447921395301818848E+04   -0.557437481927996669E+31   -0.693675511231548558E+01    1
    0.999844674527645139E+00    0.361329793930053711E+00   -0.463150739669799805E+04   -0.555239314100990160E+31   -0.693775511231549125E+01    1
    0.100004701036214838E+01    0.500190496444702148E+00   -0.457442641258239746E+04   -0.539693411577463159E+31   -0.693875511231549424E+01    1
    0.100005975371599209E+01    0.783114433288574219E-01   -0.487270891666412354E+04   -0.459523558566140259E+31   -0.693975511231547948E+01    1
    0.100047688257694256E+01    0.330584645271301270E+00   -0.460564911365509033E+04   -0.341734306643958706E+31   -0.694075511231545761E+01    1
    0.999857652068138147E+00    0.681350588798522949E+00   -0.448178708553314209E+04   -0.332845765741976197E+31   -0.694175511231546682E+01    1
    0.100044363158941274E+01    0.952429413795471191E+00   -0.440694153308868408E+04   -0.267140301970463700E+31   -0.694275511231551334E+01    1
    0.999931864619255095E+00    0.978302001953125000E+00   -0.437541663646697998E+04   -0.193764546305601383E+31   -0.694375511231550835E+01    1
    0.100022282934188844E+01    0.247047483921051025E+00   -0.459615647792816162E+04   -0.170474435560570962E+31   -0.694475511231550335E+01    1
    0.100043546849489218E+01    0.738056182861328125E+00   -0.441184937953948975E+04   -0.170055269361841632E+31   -0.694575511231551523E+01    1
    0.999893883407116046E+00    0.361977458000183105E+00   -0.451570272445678711E+04   -0.140601556882096121E+31   -0.694675511231552090E+01    1
    0.999813196837902152E+00    0.164397358894348145E+00   -0.463676691055297852E+04   -0.122356398708374689E+31   -0.694775511231551945E+01    1
    0.100044251132011408E+01    0.822373032569885254E+00   -0.435163497924804688E+04   -0.103205316448023045E+31   -0.694875511231547005E+01    1
    0.100048668152093900E+01    0.395775914192199707E+00   -0.446502029895782471E+04   -0.920086091200742333E+30   -0.694975511231546506E+01    1
    0.999979040026664823E+00    0.726926088333129883E+00   -0.435661733150482178E+04   -0.855586449305671503E+30   -0.695075511231549914E+01    1
    0.999788442909717578E+00    0.845161497592926025E+00   -0.431318700313568115E+04   -0.690214165064880137E+30   -0.695175511231552257E+01    1
