    0.100007505072840130E+01    0.614095766503285123E+00    0.118639537562239093E+04   -0.613459273668510718E+00    0.118906610752273173E+04   -0.401951864110063184E+02
    0.999850001609757566E+00    0.727219431585288678E-01    0.271292344605702328E+04   -0.717967945683670727E-01    0.275415281136909744E+04   -0.327155312558449225E+02
    0.999969046340719703E+00   -0.208761178302863115E-02    0.256173487936051424E+04    0.275830726877157595E-02    0.146351529852273325E+04   -0.313410505529636971E+02
    0.999889206923564866E+00   -0.395691921491621579E+00    0.161432765256719995E+04    0.396283716291863763E+00    0.161187928244322484E+04   -0.309970550856191807E+02
    0.100009490642550158E+01    0.152773528060845543E-02    0.737802013454599546E+03   -0.432618033160414583E-03    0.287525364153126338E+04   -0.309749209206844434E+02
    0.999902141251351906E+00   -0.715004916406969393E-03    0.419040754741666933E+04    0.167055382894565341E-02    0.181830412382942086E+04   -0.308930170706417826E+02
    0.999843381979436674E+00    0.220276305674301565E+00    0.216716639651236528E+04   -0.219640904549162519E+00    0.217724324353773773E+04   -0.307973897127648506E+02
    0.999923590483864477E+00   -0.130060977939423061E+00    0.196220395452793036E+04    0.131104566109641940E+00    0.195276957884353760E+04   -0.307433772089720314E+02
    0.999871289361169091E+00   -0.535379604664842912E-02    0.276691859745055808E+04    0.627736037651938084E-02    0.228374354355149262E+04   -0.305427038120591341E+02
    0.999895555771300626E+00    0.189335829415214540E+00    0.243113952881829482E+04   -0.188376141737357394E+00    0.244350126781227027E+04   -0.304886408721772035E+02
    0.999942666950053405E+00    0.813900781341327928E-01    0.853086062480633700E+03   -0.803340650327089012E-01    0.849583413437173476E+03   -0.304560928599262155E+02
    0.999841446566586800E+00    0.105256184955471177E-02    0.117343143818300905E+04   -0.398109005590674414E-03    0.473110070045774773E+04   -0.301386866055214782E+02
    0.999927867478726862E+00    0.933593318568348707E-04    0.205500287770320028E+04    0.100917628710939233E-02    0.776904005102555857E+03   -0.299106622257542405E+02
    0.100009110310284433E+01    0.765635527442845021E+00    0.928504044464792969E+03   -0.764479060606414018E+00    0.929016304532518006E+03   -0.298580251728323809E+02
    0.999969252479224635E+00    0.194061236803513282E-01    0.173952523276162265E+04   -0.185023782564707195E-01    0.186926792458221280E+04   -0.297399564441857471E+02
    0.999990380920176780E+00    0.180156966716382705E-02    0.117661474952998742E+04   -0.897614894743825609E-03    0.405862230580190590E+04   -0.296562967529613424E+02
    0.999910946980426596E+00    0.172268729529853726E+00    0.110765697950412323E+04   -0.171627428653492564E+00    0.111233527724467694E+04   -0.295525022474145693E+02
    0.999927413300485624E+00    0.146595773991142764E-02    0.157416855154335917E+04   -0.660457748538623157E-03    0.382886852405997161E+04   -0.295425018681962577E+02
    0.999859502056203109E+00    0.193477479873949143E-02    0.191216669042838112E+04   -0.110362906609462463E-02    0.405445707069150012E+04   -0.295233712982322842E+02
    0.999911748229270758E+00    0.319244900966064726E-02    0.168858532624376312E+04   -0.216004218203758036E-02    0.231577091836895579E+04   -0.294659935680295959E+02
    0.999928444718654164E+00    0.180367170291839685E-02    0.144356804965799529E+04   -0.110646518038892694E-02    0.238055079197642317E+04   -0.293561478588083133E+02
    0.999887352453754263E+00   -0.784057673966498392E-03    0.432303382830662122E+04    0.140689967162899165E-02    0.123817559603423251E+04   -0.293398410207614830E+02
    0.999843213726825164E+00   -0.266884989729054833E-02    0.887554096970247883E+03    0.343742770475774506E-02    0.920819572618869643E+03   -0.292971993536375948E+02
    0.999934036118769409E+00    0.318238947731863675E-04    0.287677185867649314E+04    0.105349356355000090E-02    0.758117684113793075E+03   -0.292203004019201309E+02
    0.999958316208672926E+00   -0.448728355001041246E-01    0.134069734219052680E+04    0.459185150847756240E-01    0.131579731118732525E+04   -0.292084142691352113E+02
    0.999961222203905598E+00   -0.195707571316627860E-02    0.153616229568148719E+04    0.286279869704264556E-02    0.134497639801612877E+04   -0.290099080990525025E+02
    0.999957640963232808E+00    0.198437584115158439E+00    0.117499444456132369E+04   -0.197823003233905448E+00    0.117987344984055017E+04   -0.289580490950509066E+02
    0.999872473629472625E+00    0.998417752796010305E-02    0.148253701682545125E+04   -0.908994319081446456E-02    0.150826198576743718E+04   -0.289299227190427537E+02
    0.100005936844417542E+01   -0.531110667736145459E-03    0.392024884517609098E+04    0.142974643178805927E-02    0.843384622649876292E+03   -0.289285766979388050E+02
    0.999991217872398863E+00    0.169246327026238319E+00    0.160611547300993698E+04   -0.168252153435075935E+00    0.161694023044239839E+04   -0.289089866017205175E+02
    0.999912000063473250E+00   -0.799880489871118705E-03    0.445844039729813994E+04    0.175895467504227909E-02    0.145021705279163598E+04   -0.288730136833855049E+02
    0.100001712057992576E+01    0.808265286385559056E+00    0.976243040280268360E+03   -0.807591015940822055E+00    0.977121136901678256E+03   -0.288394997219050708E+02
