    0.100024884551763549E+01   -0.330029529333114623E-02    0.194511294364929199E+04    0.449253994226455657E-02   -0.457260787487030029E+04   -0.426058002471257308E+27   -0.695975511231551458E+01    1
    0.100002202683687225E+01   -0.261364024877548239E-02   -0.273908615112304688E+04    0.280288207530975369E-02   -0.465182721614837646E+04   -0.425424067683572367E+27   -0.696075511231551580E+01    1
    0.100001313191652308E+01   -0.360713046789169290E-02    0.342558801174163818E+04    0.517866092920303382E-02   -0.454323470592498779E+04   -0.399239191202088989E+27   -0.696175511231550104E+01    1
    0.999594004154205407E+00   -0.305612087249755842E-04    0.379342198371887207E+04    0.357072639465332020E-02   -0.460204303264617920E+04   -0.381955376742358520E+27   -0.696275511231553423E+01    1
    0.100025727570056922E+01   -0.489687144756317111E-03    0.423010468482971191E+04    0.306559520959854117E-02   -0.462508976459503174E+04   -0.370302632324338731E+27   -0.696375511231550171E+01    1
    0.100026183515787137E+01   -0.889478147029876742E-03   -0.161876499652862549E+04    0.203021723031997659E-02   -0.469202280044555664E+04   -0.360016080492041913E+27   -0.696475511231547362E+01    1
    0.999700577318668460E+00   -0.190122377872467031E-02   -0.138456344604492188E+04    0.256849336624145495E-02   -0.464978277683258057E+04   -0.348673793305800543E+27   -0.696575511231551836E+01    1
    0.999738070309162175E+00   -0.306868475675582892E-02   -0.370311319828033447E+04    0.627483606338500970E-03   -0.488561034202575684E+04   -0.341000426168716366E+27   -0.696675511231553202E+01    1
    0.999999662578106019E+00   -0.263119590282440185E-02   -0.463930428028106689E+04    0.335893201828002920E-02    0.453742980957031250E+04   -0.323034182909163888E+27   -0.696775511231552436E+01    1
    0.100029616540670396E+01   -0.105970782041549683E-02    0.292982161045074463E+04    0.299296158552169811E-02   -0.461325466632843018E+04   -0.306623229983356505E+27   -0.696875511231550959E+01    1
    0.100002585923671727E+01   -0.434572082757949882E-02    0.340055525302886963E+04    0.232106167078018196E-02   -0.465325891971588135E+04   -0.296749420281370570E+27   -0.696975511231549394E+01    1
    0.999616220414638601E+00   -0.224854153394699096E-02    0.465219795703887939E+04    0.491148906946182323E-02   -0.452699899673461914E+04   -0.296063499504198876E+27   -0.697075511231548450E+01    1
    0.999687168836593698E+00   -0.203238111734390259E-02   -0.380802154541015625E+02    0.212993669509887670E-02   -0.466547489166259766E+04   -0.288965245432178179E+27   -0.697175511231548395E+01    1
    0.999608838856220316E+00   -0.860257565975189147E-03    0.100648403167724609E+04    0.522360372543334908E-02   -0.451341152191162109E+04   -0.284928843796777259E+27   -0.697275511231548872E+01    1
    0.999722056627273647E+00   -0.244208765029907231E-02   -0.464071571826934814E+04    0.621804475784301820E-03   -0.220197021961212158E+04   -0.282979101460828315E+27   -0.697375511231548995E+01    1
    0.999513036608696059E+00   -0.401470184326171856E-03   -0.494306445121765137E+04    0.372000414133071911E-02    0.472180068492889404E+04   -0.278921028744998666E+27   -0.697475511231553025E+01    1
    0.999593163728714096E+00   -0.211101186275482189E-02   -0.466354846954345703E+04    0.250767278671264670E-02    0.243490338325500488E+04   -0.277423650817012176E+27   -0.697575511231552614E+01    1
    0.999500240743160351E+00   -0.386883568763732961E-02   -0.281867504119873047E+04    0.166294354200363171E-02   -0.469467937946319580E+04   -0.249278436181051381E+27   -0.697675511231550338E+01    1
    0.999947156131267612E+00   -0.283179801702499378E-02   -0.460305690765380859E+04    0.122731047868728654E-02    0.288065969944000244E+04   -0.243142126981955256E+27   -0.697775511231553747E+01    1
    0.999557693719863916E+00   -0.418566685914993283E-02   -0.453349351882934570E+04    0.416974234580993683E-02   -0.328218758106231689E+04   -0.232013470383787851E+27   -0.697875511231551471E+01    1
    0.100038918167352686E+01    0.349576950073242181E-03   -0.486471772193908691E+04    0.177026826143264764E-02   -0.451692402362823486E+04   -0.223955234679687801E+27   -0.697975511231548751E+01    1
    0.999530653297901250E+00   -0.295196366310119650E-02    0.179099380970001221E+04    0.532533156871795726E-02   -0.448347151279449463E+04   -0.207439968870001877E+27   -0.698075511231549406E+01    1
    0.100026480257511152E+01   -0.376302760839462283E-02   -0.203711390495300293E+03    0.254551637172698974E-02   -0.460376739501953125E+04   -0.198132988694966960E+27   -0.698175511231549972E+01    1
    0.100013901931047444E+01   -0.434348744153976486E-02    0.348999083042144775E+04    0.521964985132217403E-02   -0.447605729103088379E+04   -0.182473379186639412E+27   -0.698275511231551516E+01    1
    0.999965256512165168E+00   -0.423359465599060063E-02   -0.186853647232055664E+04    0.478303420543670609E-02   -0.448991060256958008E+04   -0.180656589766688359E+27   -0.698375511231553414E+01    1
    0.100020779734849929E+01    0.230367660522460931E-03   -0.499284625053405762E+04    0.223811644315719590E-02   -0.260300099849700928E+04   -0.166057370791077464E+27   -0.698475511231553270E+01    1
    0.100003245872259150E+01   -0.100891542434692390E-02   -0.474652707576751709E+04    0.319484668970108042E-02   -0.388952136039733887E+04   -0.163481888008680776E+27   -0.698575511231552948E+01    1
    0.999899176180362725E+00   -0.297250759601593029E-02    0.606557726860046387E+03    0.144074070453643812E-02   -0.468074560165405273E+04   -0.158547389322319422E+27   -0.698675511231552360E+01    1
    0.100007828044891367E+01    0.886749029159545807E-04    0.211044311523437500E+04    0.428942728042602545E-02   -0.448866963386535645E+04   -0.143165341173089538E+27   -0.698775511231549373E+01    1
    0.999604077160358484E+00    0.219768762588500987E-03   -0.496968507766723633E+04    0.277710783481597894E-02   -0.122117996215820312E+04   -0.114725505774625310E+27   -0.698875511231551716E+01    1
    0.100024953776597991E+01   -0.191190284490585323E-02   -0.460638225078582764E+04    0.152454036474227914E-02   -0.364110946655273438E+04   -0.114710787088669133E+27   -0.698975511231552993E+01    1
    0.100003052955865868E+01   -0.262948256731033352E-02    0.168253183364868164E+04    0.147257345914840704E-02   -0.464653313159942627E+04   -0.110263604204106407E+27   -0.699075511231550273E+01    1
    0.100047127139568337E+01   -0.359184932708740213E-02    0.136880517005920410E+04    0.346382099390029913E-02   -0.450185060501098633E+04   -0.109196921190161012E+27   -0.699175511231550484E+01    1
    0.999971273362636581E+00   -0.402844965457916271E-03   -0.486145138740539551E+04    0.523095953464508025E-02   -0.345752000808715820E+04   -0.105703389882085631E+27   -0.699275511231551850E+01    1
    0.100002376407384874E+01   -0.354377341270446745E-02   -0.449394941329956055E+04    0.523349988460540712E-02    0.109413683414459229E+04   -0.104047875735139769E+27   -0.699375511231549929E+01    1
    0.999573008477687930E+00   -0.283991378545761118E-02   -0.452572524547576904E+04    0.991859912872314516E-03    0.560640096664428711E+03   -0.974970304010062838E+26   -0.699475511231549785E+01    1
    0.100020352274179469E+01   -0.930166363716125426E-03   -0.308550357818603516E+04    0.281802910566329983E-02   -0.452583968639373779E+04   -0.961186786551680796E+26   -0.699575511231553371E+01    1
    0.100035935056209579E+01   -0.321552109718322744E-02   -0.450257599353790283E+04    0.444021242856979317E-02   -0.639845132827758789E+03   -0.949178406328356821E+26   -0.699675511231554026E+01    1
    0.100014893013238915E+01   -0.239355278015136730E-02   -0.559017062187194824E+03    0.307039487361907958E-02   -0.450845122337341309E+04   -0.928049327226416030E+26   -0.699775511231553793E+01    1
    0.999619265079498387E+00   -0.117296439409255988E-02   -0.617123842239379883E+03    0.100212860107421874E-02   -0.469567477703094482E+04   -0.916109440596352861E+26   -0.699875511231551695E+01    1
    0.100005347412824630E+01   -0.441863936185836817E-02   -0.442733407020568848E+04    0.257639694213867209E-02    0.358671545982360840E+03   -0.732709629835805273E+26   -0.699975511231549596E+01    1
    0.999826697051525159E+00   -0.330237430334091213E-02   -0.555819272994995117E+03    0.517177718877792451E-02   -0.439264893531799316E+04   -0.664610813351072926E+26   -0.700075511231552117E+01    1
    0.999712280094623651E+00   -0.398703289031982454E-02    0.123702168464660645E+04    0.379306811094284055E-02   -0.444013893604278564E+04   -0.628704056148038865E+26   -0.700175511231554282E+01    1
    0.100045732557773603E+01   -0.524992167949676469E-03   -0.478025615215301514E+04    0.878189980983734163E-03   -0.423013031482696533E+04   -0.603034674320108377E+26   -0.700275511231553516E+01    1
    0.999552826404571548E+00    0.183080613613128640E-03   -0.494593501091003418E+04    0.912821769714355479E-03   -0.235016405582427979E+04   -0.600195474599669116E+26   -0.700375511231549996E+01    1
    0.100033309119939817E+01   -0.811937570571899395E-03   -0.435724794864654541E+04    0.318954396247863757E-02   -0.448254525661468506E+04   -0.568821955123826374E+26   -0.700475511231551984E+01    1
    0.999837612152099653E+00    0.198035717010498064E-03   -0.491919219493865967E+04    0.118479299545288077E-02    0.421383857727050781E+04   -0.510873573977679415E+26   -0.700575511231551840E+01    1
    0.999640661001205522E+00   -0.386632245779037478E-02   -0.441616535186767578E+04    0.239292311668396016E-02   -0.114965140819549561E+04   -0.491235117069768932E+26   -0.700675511231550097E+01    1
    0.100019231188297275E+01   -0.292742770910263059E-02   -0.446052968502044678E+04    0.250835496187210103E-02    0.489980041980743408E+04   -0.477217300626358193E+26   -0.700775511231549419E+01    1
    0.999782880544662578E+00   -0.199255567789077782E-02   -0.452490150928497314E+04    0.902007997035980278E-03   -0.326065719127655029E+04   -0.475043259807268925E+26   -0.700875511231548121E+01    1
    0.999574718415737196E+00   -0.264309656620025655E-02   -0.447620332241058350E+04    0.222435551881790174E-02   -0.356937289237976074E+04   -0.465102473755604489E+26   -0.700975511231552773E+01    1
    0.999933512210846032E+00   -0.449960243701934791E-02   -0.406749188899993896E+04    0.452184784412384098E-02   -0.440456449985504150E+04   -0.438753531301361700E+26   -0.701075511231552895E+01    1
    0.100015333873033518E+01   -0.533599078655242962E-03   -0.495715320110321045E+04    0.121581721305847159E-02   -0.476520597934722900E+04   -0.433433074690329470E+26   -0.701175511231552218E+01    1
    0.999645873188972578E+00   -0.288157504796981816E-02   -0.444416582584381104E+04    0.636659145355224633E-03    0.429818570613861084E+04   -0.380641046043082141E+26   -0.701275511231549853E+01    1
    0.100040226042270675E+01   -0.242797029018402112E-02   -0.447190701961517334E+04    0.218454051017761240E-02    0.251844525337219238E+03   -0.375815226206985425E+26   -0.701375511231546067E+01    1
    0.999542953729629535E+00    0.288097441196441648E-03   -0.482787251472473145E+04    0.221005576848983757E-02    0.351045072078704834E+04   -0.364829543333026538E+26   -0.701475511231549120E+01    1
    0.999821052849292791E+00   -0.297162991762161275E-02   -0.441388070583343506E+04    0.111955660581588732E-02    0.191370487213134766E+04   -0.282415006546808164E+26   -0.701575511231549598E+01    1
    0.100032690554857262E+01   -0.420923453569412194E-02   -0.434989213943481445E+04    0.252798485755920425E-02    0.142612814903259277E+04   -0.264834206750123202E+26   -0.701675511231551852E+01    1
    0.999695791602134731E+00   -0.558289408683776932E-03   -0.468908429145812988E+04    0.216134744882583597E-02    0.149846374988555908E+04   -0.262892053049919382E+26   -0.701775511231554905E+01    1
    0.100009376460313804E+01   -0.177063596248626734E-02    0.791209340095520020E+03    0.226489353179931642E-02   -0.444715857505798340E+04   -0.243670501815814851E+26   -0.701875511231552718E+01    1
    0.100038209503889086E+01   -0.439221274852752766E-02    0.424191832542419434E+04    0.157592344284057618E-02   -0.450619697570800781E+04   -0.238019589785784722E+26   -0.701975511231552307E+01    1
    0.100008851337432869E+01    0.421524226665496863E-03   -0.472723126411437988E+04    0.394048440456390425E-02    0.452220141887664795E+04   -0.235911295159912559E+26   -0.702075511231549143E+01    1
    0.999595476210117351E+00   -0.107404452562332147E-02    0.663566589355468750E+02    0.285722064971923820E-02   -0.439751982688903809E+04   -0.214941980249351616E+26   -0.702175511231545713E+01    1
    0.999863222777843563E+00   -0.593825399875640928E-03   -0.466142892837524414E+04    0.478508311510086014E-02    0.270657479763031006E+04   -0.214058340069646557E+26   -0.702275511231550986E+01    1
    0.100049226039648054E+01   -0.407576841115951487E-02   -0.433137416839599609E+04    0.487313616275787329E-02    0.263944745063781738E+04   -0.199250498081442187E+26   -0.702375511231555993E+01    1
    0.100012726080417647E+01   -0.859738111495971609E-03   -0.202551305294036865E+04    0.547953712940216046E-02   -0.428145706653594971E+04   -0.198985884922495718E+26   -0.702475511231551941E+01    1
    0.100016869789361951E+01    0.304821610450744628E-03    0.314067363739013672E+04    0.268491584062576297E-02   -0.439327895641326904E+04   -0.180468580991766775E+26   -0.702575511231549044E+01    1
    0.100045302486419674E+01   -0.241867971420288083E-02   -0.439938008785247803E+04    0.516724276542663598E-02    0.465417563915252686E+04   -0.157468627882522262E+26   -0.702675511231551386E+01    1
    0.100039147430658337E+01    0.432398796081542988E-03   -0.364027261734008789E+04    0.561978697776794440E-03   -0.464075565338134766E+04   -0.150530439343822293E+26   -0.702775511231550709E+01    1
    0.100045404440164565E+01   -0.300668936967849734E-02    0.441713035106658936E+04    0.358202594518661514E-02   -0.432856142520904541E+04   -0.148839840526161106E+26   -0.702875511231551275E+01    1
    0.100048356288671503E+01    0.163481414318084712E-03    0.195183157920837402E+04    0.432102251052856462E-02   -0.429545223712921143E+04   -0.146130361103997617E+26   -0.702975511231550776E+01    1
    0.999516248226165804E+00   -0.226173561811447146E-02   -0.440317630767822266E+04    0.463475424051284883E-02    0.402620911598205566E+04   -0.144051959254333434E+26   -0.703075511231546724E+01    1
    0.999969433784484885E+00   -0.380934935808181730E-02   -0.202849209308624268E+04    0.780302166938781779E-03   -0.457557737827301025E+04   -0.133151058816732004E+26   -0.703175511231548889E+01    1
    0.100006840366125105E+01   -0.127806049585342399E-02    0.489717423915863037E+04    0.104448693990707390E-02   -0.452228069305419922E+04   -0.126590209077427845E+26   -0.703275511231553985E+01    1
    0.100019848293066027E+01   -0.228388428688049302E-03    0.775227546691894531E+03    0.449760633707046477E-02   -0.427474260330200195E+04   -0.123777980656605659E+26   -0.703375511231551886E+01    1
    0.999978055477142358E+00   -0.938247561454772991E-03   -0.453777313232421875E+04    0.175937253236770627E-02   -0.801666378974914551E+03   -0.122808876792193738E+26   -0.703475511231550765E+01    1
    0.999969183444976872E+00   -0.319612741470336886E-03   -0.471583068370819092E+04    0.368233519792556755E-02    0.198549687862396240E+04   -0.118430038451234830E+26   -0.703575511231551776E+01    1
    0.999804830372333586E+00   -0.185590279102325426E-02   -0.235802829265594482E+04    0.356429594755172750E-02   -0.431008279323577881E+04   -0.118311037875345388E+26   -0.703675511231548700E+01    1
    0.999894354760646920E+00   -0.888801336288452207E-03   -0.150249958038330078E+04    0.821091413497924841E-03   -0.455655992031097412E+04   -0.117596192046421212E+26   -0.703775511231547224E+01    1
    0.100026133906841275E+01   -0.263025921583175679E-02   -0.395270824432373047E+04    0.875103354454040568E-03   -0.455852329730987549E+04   -0.115212950818817760E+26   -0.703875511231545570E+01    1
    0.999704450547695189E+00   -0.326053571701049802E-02   -0.163300335407257080E+04    0.352909076213836666E-02   -0.430255532264709473E+04   -0.106060751132957813E+26   -0.703975511231547202E+01    1
    0.999725047826767077E+00   -0.888061642646789618E-03    0.384088695049285889E+04    0.360764074325561511E-02   -0.428921759128570557E+04   -0.945877872799773552E+25   -0.704075511231547946E+01    1
    0.100031847637891769E+01   -0.313510668277740484E-02   -0.431011617183685303E+04    0.817717790603637710E-03    0.726356506347656250E+03   -0.915712000078004377E+25   -0.704175511231548690E+01    1
    0.999682071149349261E+00   -0.371223807334899948E-03   -0.256444931030273438E+04    0.377867865562438957E-02   -0.427353143692016602E+04   -0.861204203539011087E+25   -0.704275511231548812E+01    1
    0.100043438076972957E+01   -0.193260771036148082E-02    0.256415605545043945E+04    0.102333265542984024E-02   -0.448618888854980469E+04   -0.791158954481424995E+25   -0.704375511231546003E+01    1
    0.100044719815254224E+01   -0.582930564880371161E-03   -0.457385003566741943E+04    0.522922176122665380E-02    0.253816306591033936E+04   -0.728003274034149875E+25   -0.704475511231549234E+01    1
    0.999857342243194669E+00   -0.243997734785079967E-02   -0.433250784873962402E+04    0.258022385835647572E-02   -0.201273918151855469E+04   -0.723773760116035478E+25   -0.704575511231552998E+01    1
    0.999827527046203701E+00   -0.243725669384002672E-02   -0.432992458343505859E+04    0.614770531654357960E-03   -0.168975591659545898E+04   -0.700326435785994837E+25   -0.704675511231549656E+01    1
    0.999716602444648772E+00    0.592030882835388136E-04   -0.469793021678924561E+04    0.191747325658798225E-02   -0.432887017726898193E+04   -0.697962674155377844E+25   -0.704775511231548979E+01    1
    0.100038751721382146E+01   -0.273409974575042737E-02   -0.851380825042724609E+02    0.519923853874206497E-02   -0.420075535774230957E+04   -0.686656737731290759E+25   -0.704875511231552210E+01    1
    0.100028154546022430E+01   -0.236156237125396745E-02   -0.323109805583953857E+04    0.490955728292465261E-02   -0.420879602432250977E+04   -0.671700649604423828E+25   -0.704975511231552154E+01    1
    0.100000745475292208E+01   -0.384375137090683027E-02    0.169772505760192871E+04    0.176634299755096431E-02   -0.437255084514617920E+04   -0.610498470953703638E+25   -0.705075511231551921E+01    1
    0.999919598817825328E+00   -0.106690865755081185E-02   -0.418166220188140869E+04    0.479277211427688553E-02   -0.423003554344177246E+04   -0.573343626987378398E+25   -0.705175511231552399E+01    1
    0.999518948316574174E+00   -0.582636117935180593E-03   -0.110696911811828613E+04    0.455793398618698116E-02   -0.420330107212066650E+04   -0.543916909836088788E+25   -0.705275511231551899E+01    1
    0.100042077916860594E+01   -0.342189949750900313E-02   -0.424848675727844238E+04    0.247788983583450322E-02   -0.110713243484497070E+04   -0.524457756903712954E+25   -0.705375511231552732E+01    1
    0.100017339158058172E+01    0.119840085506439187E-03    0.255619823932647705E+04    0.303324449062347418E-02   -0.426235854625701904E+04   -0.485938231945255048E+25   -0.705475511231554453E+01    1
    0.999889856100082408E+00   -0.230493736267089848E-02    0.157924175262451172E+04    0.236268091201782219E-02   -0.430152654647827148E+04   -0.469601364198867094E+25   -0.705575511231553776E+01    1
    0.999873115599155482E+00   -0.112015497684478773E-02   -0.402464389801025391E+04    0.330616998672485360E-02   -0.425828039646148682E+04   -0.460927581251737732E+25   -0.705675511231551056E+01    1
    0.999504104435443907E+00   -0.636169731616973832E-03   -0.267287790775299072E+04    0.107514309883117694E-02   -0.443054318428039551E+04   -0.450651045119302739E+25   -0.705775511231549935E+01    1
    0.999577059328556117E+00   -0.100235760211944561E-03   -0.349936425685882568E+04    0.104209411144256603E-02   -0.442198693752288818E+04   -0.382132870124569404E+25   -0.705875511231551123E+01    1
    0.999826384842395832E+00   -0.101494443416595454E-02   -0.442634463310241699E+04    0.489442783594131424E-02    0.209803581237792969E+04   -0.382059522556747156E+25   -0.705975511231552222E+01    1
