

    0.452980098780909107E-96    0.493438326120078898E+03    0.100002047442911657E+01   -0.288060608888045411E+00    0.436973335809221862E+04    0.290401522195885553E+00    0.432060259537558159E+04
    0.495108427819420382E-96    0.493258468935650228E+03    0.100021978268816114E+01    0.145448239314747152E-01    0.281686484710948480E+04   -0.129219316440869481E-01    0.271495347635761118E+04
    0.509664904824631006E-96    0.493198515584206348E+03    0.999571416377314059E+00    0.491774208836936566E+00    0.454207677405910908E+04   -0.490965186437874124E+00    0.459508263025292217E+04
    0.518365584311195891E-96    0.493162660995921613E+03    0.999655826481333665E+00   -0.865075386646602107E+00    0.491947749496149481E+04    0.865223860667448719E+00    0.494539523530900260E+04
    0.542371948045871802E-96    0.493070118470844477E+03    0.999910261000473199E+00    0.168062719323764043E+00    0.436198843193409994E+04   -0.168477562449044993E+00    0.435044701436169271E+04
    0.587743101177037496E-96    0.492907442605675726E+03    0.999739888757997353E+00   -0.471640545466696870E+00    0.186721329284226795E+04    0.473580027085229727E+00    0.187566761055029110E+04
    0.911819212177636391E-96    0.492027139028688453E+03    0.999533081775768495E+00   -0.166777446464694279E-01    0.278108045788467825E+04    0.172228702497159158E-01    0.237380030614667703E+04
    0.206648984828634078E-95    0.490388809062164967E+03    0.100036743432765918E+01   -0.488263428378266084E-02    0.361580626581143588E+04    0.581774594949613366E-02    0.225206767780814243E+04
    0.219863493459705594E-95    0.490262838580028472E+03    0.100027407371791655E+01    0.416871375433467417E-01    0.424856470750679728E+04   -0.397885902521699641E-01    0.464849279121518157E+04
    0.235906453922688541E-95    0.490119981629500728E+03    0.100022355034152932E+01    0.291151834980443835E+00    0.269024124449681403E+04   -0.291069562764806111E+00    0.270821281551343509E+04
    0.252720197708513063E-95    0.489980286441393105E+03    0.999694966069605395E+00   -0.549619662442262236E-01    0.467988488018292446E+04    0.558835564015167652E-01    0.414293816531968150E+04
    0.275654153653706748E-95    0.489804558292023330E+03    0.999533952118988878E+00    0.201338290849720769E+00    0.451261046247229933E+04   -0.201430720518104067E+00    0.462634312713970212E+04
    0.290755159820078376E-95    0.489695889243369038E+03    0.100028774385499752E+01   -0.113619912718441962E+00    0.213860098462718997E+04    0.115823534165410358E+00    0.211715531310336246E+04
    0.451430984132434520E-95    0.488814007314807895E+03    0.999685688129401617E+00   -0.111858095091012633E+00    0.371838518009683867E+04    0.113653748245269748E+00    0.379255875867063514E+04
    0.476398180547705871E-95    0.488704344282416002E+03    0.999954710153780346E+00   -0.870862970930141866E-01    0.425292486389798069E+04    0.864931487133804300E-01    0.409439045553771030E+04
    0.533206292858250012E-95    0.488477035538435644E+03    0.100025168437306644E+01   -0.278414715750707753E-02    0.297269762316093238E+04    0.453591308266942939E-02    0.288541471911250665E+04
    0.541795290022455778E-95    0.488443075846205033E+03    0.100033602118836229E+01   -0.515030525588933141E-02    0.386952592172270306E+04    0.571164837881066312E-02    0.212797052175433964E+04
    0.542327461742207192E-95    0.488439112335111417E+03    0.100009277951906816E+01   -0.789350658680197936E-01    0.202178521431052286E+04    0.784797439403690511E-01    0.195030132420446535E+04
    0.603446833028020429E-95    0.488223536441144574E+03    0.100030698848405031E+01    0.553693487118636085E+00    0.292924484766501610E+04   -0.553123059911902470E+00    0.295229111034434936E+04
    0.604101332069741167E-95    0.488219368414643611E+03    0.999612718827985969E+00   -0.997917291703476206E-02    0.277978651657459523E+04    0.965823375115992810E-02    0.329146058534424810E+04
    0.604431955723015620E-95    0.488216274117399621E+03    0.999912135382211131E+00    0.888403038306528892E-02    0.381314199448494219E+04   -0.655810018760583091E-02    0.400110635068613374E+04
    0.853888844732024416E-95    0.487523250265177296E+03    0.999543291673519407E+00   -0.249544434019222106E-02    0.293336403031409282E+04    0.184807728252311954E-02    0.189398967886039463E+04
    0.947812752805221797E-95    0.487312538389809447E+03    0.999537583793263185E+00    0.146411937292474370E-01    0.359650263544795052E+04   -0.131367224542023875E-01    0.401534947651840048E+04
    0.103402993398106443E-94    0.487136414310343184E+03    0.100008656916641070E+01    0.990163552638275712E+00    0.385727736902877041E+04   -0.990426974318467268E+00    0.386494291781372522E+04
    0.112770515744937547E-94    0.486960972293722818E+03    0.100037260577129516E+01   -0.865287406205794696E-02    0.341662599537284041E+04    0.972456850753711244E-02    0.249177766996126684E+04
    0.131100498100192466E-94    0.486657753752729491E+03    0.100011230555207242E+01    0.911120559051670220E-01    0.302085161916396646E+04   -0.888378472762921811E-01    0.311436786210911123E+04
    0.139831027031061089E-94    0.486526812645275470E+03    0.999858779697216482E+00   -0.936386641131549124E-01    0.371751685055950838E+04    0.935705440626530827E-01    0.379817822631300987E+04
    0.191825242820313342E-94    0.485892512605225193E+03    0.999829087750167766E+00   -0.978066084079354248E-03    0.321976168279864942E+04    0.320835162688526410E-02    0.208437664183451579E+04
    0.193413846790993597E-94    0.485874017778835764E+03    0.999759955930492494E+00   -0.574201459161587824E+00    0.388628844342489174E+04    0.573865842122647019E+00    0.389844751399899542E+04
    0.218809761386134248E-94    0.485625276767367154E+03    0.999602444233152032E+00    0.334560566076351762E+00    0.250274240355886195E+04   -0.334510441188894503E+00    0.248622759902709549E+04
    0.270335647539998547E-94    0.485200353481081152E+03    0.100001328375768317E+01   -0.374722087207733923E-01    0.463740477378684591E+04    0.395974121761968334E-01    0.473571250812095786E+04
    0.287655041557939539E-94    0.485074158153306712E+03    0.100004204558451404E+01    0.535944634436280598E-01    0.376089682118799101E+04   -0.536550103774741105E-01    0.423349509495678649E+04
    0.288675046611224797E-94    0.485065078834428959E+03    0.999684857380639724E+00   -0.140274480870327123E-01    0.249966382172198882E+04    0.138827521489572892E-01    0.285493627013424702E+04
    0.297347839839521098E-94    0.485003876870197473E+03    0.100005143801584273E+01    0.251031505887395312E+00    0.253137396935533161E+04   -0.251457168442988377E+00    0.256823729478147379E+04
    0.367653698811099791E-94    0.484577399214482170E+03    0.100020469701317860E+01   -0.446565114654192685E-01    0.437589724919092805E+04    0.447703810525528212E-01    0.399727596619060023E+04
    0.497533532736151048E-94    0.483970356219412963E+03    0.100017038694748228E+01   -0.650955404645658930E-03    0.242967153005320051E+04    0.231119176962124584E-02    0.439467147640742041E+04
    0.512213912206753281E-94    0.483910197462906183E+03    0.100016551158820732E+01   -0.741132824684112901E+00    0.346790479095732553E+04    0.742128294193991511E+00    0.347207865269377362E+04
    0.639988648952050603E-94    0.483462781252668776E+03    0.999923885284799141E+00    0.233180089475295560E-01    0.469522736266410357E+04   -0.213160171511120877E-01    0.430874393511114249E+04
    0.682871123966873111E-94    0.483331069831738716E+03    0.100009836932224183E+01   -0.481954250099292381E-02    0.278810972156083881E+04    0.440335216832554721E-02    0.166746413333838973E+04
    0.908914744184828083E-94    0.482757179535030787E+03    0.999542880790648014E+00    0.243359112828192004E-01    0.463954501592887027E+04   -0.227197786652050260E-01    0.479270636810427277E+04
    0.168910888628663373E-93    0.481515769367773032E+03    0.999884891680831611E+00    0.164755273280734693E+00    0.278329263462548806E+04   -0.165140763311682370E+00    0.285966742220837023E+04
    0.235655556955426947E-93    0.480847769478077964E+03    0.100002303488709265E+01    0.505162301629638044E-01    0.266280197976663203E+04   -0.499721858723632950E-01    0.297646582911629957E+04
    0.287783258500515662E-93    0.480446096702731722E+03    0.100005142663578539E+01   -0.130088585354037889E-02    0.417849794327331256E+04    0.365034905536765208E-02    0.294941351033047340E+04
    0.304970290326420503E-93    0.480328083220854694E+03    0.999953942922559680E+00    0.128182974212047718E-01    0.275886384996304787E+04   -0.120682943242951257E-01    0.475603889193284158E+04
    0.319514669301996738E-93    0.480232905574904862E+03    0.100014150857342488E+01   -0.368972098192130948E+00    0.358204049553037839E+04    0.371254126034395338E+00    0.356636552325535558E+04
    0.329349129397009087E-93    0.480170275203677420E+03    0.999722041972179842E+00   -0.162793532773003125E+00    0.293695424119525978E+04    0.162470439707834036E+00    0.286264770668537312E+04
    0.366894602719905896E-93    0.479952362705529822E+03    0.999774163725222098E+00   -0.675779834982509486E-01    0.453255526476653358E+04    0.696715941621366408E-01    0.459400347010589940E+04
    0.428838226740853961E-93    0.479638352439116602E+03    0.999829009310040928E+00    0.905566062206664135E-02    0.380294896657393656E+04   -0.975339829216914644E-02    0.432171385189819011E+04
    0.585082160973552866E-93    0.479015007380091163E+03    0.999995991532184547E+00   -0.639723045161211701E+00    0.475367301599977327E+04    0.639310273101210580E+00    0.474214255733697973E+04
    0.721356813649272329E-93    0.478594244142972229E+03    0.100002845586099998E+01    0.722645331460243234E-01    0.423080887494072340E+04   -0.726785827828703157E-01    0.447687047346963845E+04
    0.871821722561123604E-93    0.478213342034243396E+03    0.999938860350077841E+00   -0.129576253960748899E+00    0.318363201148550070E+04    0.131200023083466233E+00    0.324277851895567619E+04
    0.119705941942815906E-92    0.477577265257815213E+03    0.100024084476756903E+01   -0.104360970167538647E+00    0.468292536156404458E+04    0.105686912661233645E+00    0.465696923400009109E+04
    0.132089737464821586E-92    0.477378378719288435E+03    0.999638881429849580E+00   -0.117599604534796010E-01    0.481228078155268850E+04    0.135041377094531345E-01    0.381914246890710274E+04
    0.158414290194619562E-92    0.477012914378688151E+03    0.100010357388356108E+01   -0.540233234153515651E+00    0.329910927375388928E+04    0.541633294869030557E+00    0.330854257263882573E+04
    0.182396297054235457E-92    0.476728978208667968E+03    0.999625015244345216E+00   -0.116575399452330197E+00    0.365827391685736438E+04    0.115960256841089127E+00    0.356061669532075211E+04
    0.312456392943887002E-92    0.475650411927340826E+03    0.999832270287098646E+00   -0.335929467491064115E+00    0.424515636496209481E+04    0.337306002372778524E+00    0.429073125706147039E+04
    0.360490444178474136E-92    0.475362410862579679E+03    0.999913763050878535E+00    0.666844072688015377E-01    0.255238090774686043E+04   -0.644099559586360781E-01    0.260664083883099738E+04
    0.401124966165935148E-92    0.475146795730896486E+03    0.999660069671799545E+00   -0.655396360428854852E-01    0.422189119200219648E+04    0.674143714378179215E-01    0.430030011417512651E+04
    0.491170539492155785E-92    0.474739758964199950E+03    0.100025263833257028E+01   -0.689185202732977009E+00    0.488038851158072612E+04    0.691047915295564641E+00    0.485913592453371166E+04
    0.576435303561306519E-92    0.474417615539818257E+03    0.999766173718009021E+00   -0.158691133365974402E+00    0.419844635574097265E+04    0.158358518654790004E+00    0.424851264183201783E+04
    0.633670372418108709E-92    0.474226283957237172E+03    0.999671722967762300E+00    0.909717746450766640E-02    0.456545064621422353E+04   -0.726336705547292460E-02    0.368681933484483307E+04
    0.769784403999350798E-92    0.473835120799389074E+03    0.999541139758066466E+00   -0.316661060686640461E-02    0.403504363900061435E+04    0.255737013960977144E-02    0.382764176651906928E+04
    0.828444401836786707E-92    0.473686242305864084E+03    0.100023330208381434E+01   -0.676696945752291779E+00    0.407388388085583938E+04    0.677058067104935990E+00    0.404280455262193937E+04
    0.102309922007443126E-91    0.473262158259923638E+03    0.999875812530856667E+00    0.455012701831443378E+00    0.217909591413078851E+04   -0.454700093193642463E+00    0.220036110715961149E+04
    0.103025480939598505E-91    0.473246218884277766E+03    0.999702769213204112E+00   -0.267023694233909925E+00    0.181751308343297933E+04    0.267099048157973362E+00    0.179638470064884768E+04
    0.104001054012889807E-91    0.473225369507413802E+03    0.999509149278575926E+00   -0.539660708210035756E+00    0.396407804918120200E+04    0.540837382328583693E+00    0.394597520086159057E+04
    0.194705725913789780E-91    0.471969192933371232E+03    0.999739904411466984E+00   -0.247692278623688922E+00    0.476177814311557449E+04    0.247103464759181435E+00    0.466237444954058446E+04
    0.214722703782733984E-91    0.471771476683399101E+03    0.999789878096097540E+00    0.127502076158361177E-01    0.214312812747608405E+04   -0.122065205300986301E-01    0.178653752029805673E+04
    0.231488601798108316E-91    0.471619110303030880E+03    0.999585920526975702E+00   -0.609799824847612193E-02    0.425950213914475898E+04    0.552655389156209154E-02    0.498793987178453244E+04
    0.237006749835220685E-91    0.471569994332978638E+03    0.100019001204872970E+01    0.207957562145854480E+00    0.354163585478314235E+04   -0.207735418281538631E+00    0.363217393806908694E+04
    0.237818125787898579E-91    0.471561159166717857E+03    0.999618439817102522E+00   -0.356201432540548257E-02    0.189130776749067900E+04    0.365857909203426424E-02    0.358487206854683609E+04
    0.287790315416551647E-91    0.471177707288086879E+03    0.100004856851421797E+01    0.140697264628859564E-01    0.463445419791658242E+04   -0.120639046867792032E-01    0.430846388913947339E+04
    0.287998218324195601E-91    0.471174262987587667E+03    0.100020381337341746E+01   -0.275095524242725098E+00    0.373205041905964572E+04    0.275224143073198979E+00    0.367439868723732616E+04
    0.299622071781942596E-91    0.471093127735545124E+03    0.999895560390155591E+00   -0.396698454583188642E-02    0.257595765435621706E+04    0.399283760826074641E-02    0.381912831824619570E+04
    0.303395279127817701E-91    0.471066098561276078E+03    0.999690809032335537E+00   -0.167688335026827118E+00    0.482082769925660614E+04    0.167285331447362351E+00    0.465122761755637111E+04
    0.364798512164710901E-91    0.470695481215680445E+03    0.100003283357563033E+01   -0.151234523805822141E-01    0.493616798160953294E+04    0.157438819452859757E-01    0.308207256256786422E+04
    0.480513273897566888E-91    0.470142461868660916E+03    0.100012401318757704E+01   -0.138774895777003637E+00    0.394977085130916930E+04    0.141026861448470431E+00    0.386763359535040763E+04
    0.481905834388278020E-91    0.470134674113822939E+03    0.999612207751963022E+00   -0.331785978498677636E-01    0.392761235255717656E+04    0.347937363845389758E-01    0.365201222462486294E+04
    0.503559603673730982E-91    0.470044767407374593E+03    0.999585393310992609E+00   -0.150641774846864474E+00    0.347870722983830819E+04    0.152282882471175052E+00    0.351424084032913743E+04
    0.516427720137697904E-91    0.469992300900839041E+03    0.100008806400573991E+01   -0.147203976960038618E-01    0.412173271559731802E+04    0.170203377974071923E-01    0.352581279230691507E+04
    0.658518674832208279E-91    0.469504185814202003E+03    0.100001599774446914E+01   -0.962679166281424914E-01    0.305407180935779888E+04    0.983305695147536074E-01    0.309116204031391771E+04
    0.768346580034233012E-91    0.469193689760193593E+03    0.999976119220831405E+00    0.496946448841422139E-01    0.396700153534653691E+04   -0.473692369999917373E-01    0.414991468208562401E+04
    0.788391774930532202E-91    0.469140181289843667E+03    0.100010886140174038E+01   -0.330980753751771717E-01    0.373874282349199711E+04    0.350549548537713029E-01    0.380863685038031326E+04
    0.811227112803517797E-91    0.469081075464353262E+03    0.100034995083334488E+01   -0.219512624023209812E+00    0.238774027265635596E+04    0.220248635159745021E+00    0.234566003370255203E+04
    0.885465724150708305E-91    0.468903944077933716E+03    0.100023847311020142E+01   -0.285188140944707458E+00    0.115588118524123547E+04    0.286057201237772452E+00    0.114105333533596786E+04
    0.102191260172862708E-90    0.468615309074658001E+03    0.100021132367835830E+01    0.628339393412091773E-02    0.178403381895266648E+04   -0.436927077192328372E-02    0.362230767524860676E+04
    0.174587862082481994E-90    0.467542145143962500E+03    0.999974856264058354E+00   -0.377373630508187397E+00    0.349954124821186997E+04    0.379623523379635230E+00    0.350236951467704785E+04
    0.198686590077309767E-90    0.467281544071098494E+03    0.999997244655603579E+00   -0.250508046799581274E-01    0.284888697152142959E+04    0.252163518986652235E-01    0.232814005975609234E+04
    0.221493156891276234E-90    0.467062217999860707E+03    0.100027577465286743E+01    0.377988717952331132E-01    0.329300257686881014E+04   -0.373553311113853370E-01    0.361884746278144121E+04
    0.266646286590199656E-90    0.466689155367499438E+03    0.100024264499377180E+01    0.258779113299922203E+00    0.412507906084735623E+04   -0.258420643434282060E+00    0.418310314538100829E+04
    0.267977730614248816E-90    0.466677193624413746E+03    0.100002164789326264E+01   -0.159009208073591646E-01    0.472041569269643696E+04    0.182193219870536716E-01    0.413855148873686994E+04
    0.285616742657973493E-90    0.466547699686086162E+03    0.999943299572774502E+00   -0.194137484122009263E+00    0.416282713162798609E+04    0.195953505190808785E+00    0.404167469746331335E+04
    0.764779638906153631E-90    0.464575825911857237E+03    0.100015822916217068E+01    0.917609750952288472E-01    0.952396766783754174E+03   -0.894375381377725542E-01    0.943512585089630193E+03
    0.103332378363688223E-89    0.463971929668843075E+03    0.999588869582497597E+00   -0.181718974566899227E+00    0.489399852929825647E+04    0.181121278964906152E+00    0.479929511428510705E+04
    0.108627644026129078E-89    0.463869979354793827E+03    0.100020511437674697E+01   -0.883455887268409512E-01    0.482154459589196813E+04    0.889817825359995318E-01    0.477687746338565921E+04
    0.115627677935910321E-89    0.463743080490914110E+03    0.100020725477881522E+01    0.354361006176361570E+00    0.484029837439276162E+04   -0.353251233508844353E+00    0.495540133429673006E+04
    0.180683433271027604E-89    0.462848338177999096E+03    0.999667916744781615E+00    0.373089083486652706E+00    0.491286591005462651E+04   -0.372576470304231688E+00    0.485169141626472629E+04
    0.188195041558049012E-89    0.462764873442813666E+03    0.999780502856491116E+00    0.229298276217611008E-01    0.491371210446268924E+04   -0.233883959623283344E-01    0.464119760001432769E+04
    0.192127367185943828E-89    0.462721514157386764E+03    0.999576205952362407E+00    0.295100990684369791E+00    0.465568000238657623E+04   -0.293568431035775457E+00    0.462315365926551385E+04
    0.197084278797727842E-89    0.462668568306278644E+03    0.999631881594610250E+00   -0.444790952547458041E-02    0.424218410317169946E+04    0.372532902103328567E-02    0.306938607694779057E+04
    0.223699118902844454E-89    0.462413227343608867E+03    0.100015191360739109E+01   -0.109392749611366691E-01    0.278578368260712250E+04    0.107644353806786164E-01    0.227489795497828345E+04
    0.270597398024359402E-89    0.462030567002873283E+03    0.100021684404366984E+01    0.127388210717418460E-01    0.323017201665291759E+04   -0.119974360333443553E-01    0.329886999764509346E+04
    0.274029017179766152E-89    0.462003363197302917E+03    0.100033569926549082E+01   -0.424026821948952914E-01    0.246026442953620517E+04    0.429250151879818631E-01    0.227474293009536177E+04
    0.371052894032713772E-89    0.461395141955172676E+03    0.999847151725110739E+00    0.112625288613803498E+00    0.383294999961453868E+04   -0.112475625193094730E+00    0.406626385436483542E+04
    0.450266700503021829E-89    0.461006151053114934E+03    0.999823934447952811E+00   -0.214032082425430481E-02    0.328325519745935162E+04    0.432389703109881118E-02    0.238066022146782143E+04
    0.514501842188467676E-89    0.460737432931478509E+03    0.999546392937384565E+00   -0.477449213709836617E+00    0.340685097708149806E+04    0.478755909903084476E+00    0.339221138491861529E+04
    0.521792292919153001E-89    0.460707291998272922E+03    0.999730777123653325E+00   -0.822025585148988380E+00    0.265694781161752235E+04    0.823555187725130589E+00    0.264767645123168222E+04
    0.655737030186794792E-89    0.460248311523182281E+03    0.100006481798207658E+01    0.283909354742915010E-01    0.465263110211071580E+04   -0.276946166671201421E-01    0.434523338926833640E+04
    0.818085257970742961E-89    0.459803898086057245E+03    0.999675761183261180E+00    0.224916950107330926E+00    0.483673480225721323E+04   -0.225220945214572033E+00    0.478060935504002373E+04
    0.993454494467248940E-89    0.459413454687718456E+03    0.999635131712867664E+00    0.157933220199197866E-01    0.404048823351500869E+04   -0.140371569348439751E-01    0.478025450149741846E+04
    0.120167668321891154E-88    0.459030885009964663E+03    0.100030679332522010E+01   -0.134480931045188878E-02    0.431732066906287400E+04    0.109474350502858364E-02    0.282700887057590990E+03
    0.141792194314258728E-88    0.458697935886240884E+03    0.100024453308448358E+01   -0.366966531432282417E+00    0.472680299618434401E+04    0.367857044458025362E+00    0.463670334028811885E+04
    0.149139551858285983E-88    0.458594896102564405E+03    0.999823652773024318E+00   -0.441034163743176943E-01    0.161622245145932175E+04    0.453190340633737865E-01    0.170777059268832090E+04
    0.170879736851917951E-88    0.458320740985483610E+03    0.999567826411302485E+00   -0.176522938657996953E-03    0.446888100770906021E+04   -0.423816227465789730E-03    0.423282663759909155E+04
    0.173914077275744100E-88    0.458283538280126720E+03    0.999689424090448808E+00   -0.122191687198748067E+00    0.497961488170014673E+04    0.121630175709151134E+00    0.477581515230219338E+04
    0.191687553253743044E-88    0.458086927577728659E+03    0.999839052139266493E+00   -0.131772340485545314E-01    0.346574782995549867E+04    0.150953676284211191E-01    0.398300938292944375E+04
    0.287856148746050735E-88    0.457271739273444609E+03    0.999715615613226638E+00   -0.337583988067402530E-02    0.300372672183240502E+04    0.541386309888780559E-02    0.289628418524411791E+04
    0.355886652279886293E-88    0.456845436441743971E+03    0.100013930571852927E+01   -0.557599847087324685E+00    0.423335521934274038E+04    0.557913028788997734E+00    0.423114062064894460E+04
    0.372154657278411705E-88    0.456754041990614269E+03    0.999789381130139487E+00   -0.625237417768165216E-01    0.243166261384213794E+04    0.624953945855528659E-01    0.249341830746562755E+04
    0.408337848430098664E-88    0.456566471233849541E+03    0.100011603588266174E+01    0.352872721905399533E-01    0.385478817151827388E+04   -0.354420950126963508E-01    0.420608723808130344E+04
    0.410745781707834545E-88    0.456552712042841847E+03    0.999827384703845579E+00   -0.602182983043451081E-01    0.357127554137487277E+04    0.606796626787506899E-01    0.374822367772114012E+04
